arm,step,cell_id,certificate_rank,parameter_dtype,machine_epsilon,basis_orthogonality_error,gradient_analytic_norm,gradient_analytic_violation_norm,gradient_analytic_rho,gradient_safe_ideal_violation_norm,gradient_safe_ideal_rho,gradient_float_commit_violation_norm,gradient_float_commit_rho,optimizer_raw_update_norm,optimizer_raw_violation_norm,optimizer_raw_rho,matched_safe_update_norm,matched_safe_ideal_violation_norm,matched_safe_ideal_rho,matched_safe_float_commit_norm,matched_safe_float_commit_violation_norm,matched_safe_float_commit_rho,roundoff_bound_norm,machine_floor_envelope_norm,committed_update_norm,committed_violation_norm,committed_rho,committed_excess_factor,eligible_for_ratio
adamw_final_update_projection,2,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,2.989334219985035e-06,1.2461299128266721e-12,4.1685867859663763e-07,3.90136992191022e-22,1.3050965983757047e-16,9.001323741300728e-08,0.03000595193386657,0.011225995447432795,0.0018739853274077933,0.1669326641172248,0.011068475630295354,1.5964809310259797e-18,1.4423674807181906e-16,0.011068475228108809,9.030164964980573e-08,8.158454329868425e-06,9.52389582029706e-06,9.52389582029706e-06,0.01106847528193688,9.035638077439661e-08,8.16339906561955e-06,0.009487334015333476,True
adamw_final_update_projection,2,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,3.935811629894611e-06,2.748877564564826e-12,6.984271156895872e-07,5.761477620466922e-22,1.4638601036459162e-16,1.1352558608209385e-07,0.028766296535770116,0.012508083854743363,0.002410962619301628,0.19275235498100166,0.012273525205319857,2.06811290338789e-18,1.685019477934085e-16,0.01227352473822571,1.1293674486400988e-07,9.20165537388539e-06,1.0835076336039117e-05,1.0835076336039117e-05,0.012273524779390662,1.129666073661498e-07,9.204088425831834e-06,0.0104260093664874,True
adamw_final_update_projection,2,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,5.702861104590514e-06,2.1391479516700294e-12,3.751008331498945e-07,7.6384699743937175e-22,1.3394101371758248e-16,9.051596270314027e-08,0.015861501626975704,0.01224785335415214,0.0023143893225115817,0.18896285378261665,0.012027198919476649,1.8347380907058722e-18,1.5254907672099175e-16,0.012027199458391384,8.999566742925145e-08,7.482678552109769e-06,9.20281546886658e-06,9.20281546886658e-06,0.01202719943856509,8.999553043595265e-08,7.4826671741538535e-06,0.00977913017384847,True
adamw_final_update_projection,2,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,4.222844962471571e-06,1.1936425077850293e-12,2.8266311417845834e-07,6.120390210052369e-22,1.449352335793649e-16,9.811586836559176e-08,0.02319342585599836,0.011895356591788517,0.0022428167585870004,0.18854556744732134,0.011682006738279509,1.9088211363548844e-18,1.6339839371090878e-16,0.011682007324877558,9.779382964803264e-08,8.371320692444236e-06,9.360812528338608e-06,9.360812528338608e-06,0.011682007272966581,9.786105415363382e-08,8.377075263434804e-06,0.01045433330251755,True
adamw_final_update_projection,2,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,2.1945489957533497e-06,1.2923084382790748e-12,5.888719918214668e-07,2.932501605044013e-22,1.3362661807593163e-16,9.915917493376015e-08,0.044845581294046165,0.011422336829299174,0.0019928954146532824,0.17447352887907772,0.011247139481140006,1.707398673969919e-18,1.518073708282008e-16,0.011247139889235548,9.941248337345973e-08,8.838912323710474e-06,1.0063783876396568e-05,1.0063783876396568e-05,0.01124713989590197,9.947781601220081e-08,8.844721140922836e-06,0.00988473294279644,True
adamw_final_update_projection,3,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,4.848100301949044e-06,1.9006921687498282e-12,3.920488542668368e-07,6.85665669819604e-22,1.4142976157980969e-16,1.0146394118015503e-07,0.020898817244059804,0.015466683342006661,0.002466722047712873,0.15948616734225052,0.015268712320992677,2.359272839330003e-18,1.5451681777292258e-16,0.01526871129215385,1.02069881584621e-07,6.68490481165046e-06,9.887857841550723e-06,9.887857841550723e-06,0.01526871128686207,1.0202896984885706e-07,6.682225364798644e-06,0.010318612128514962,True
adamw_final_update_projection,3,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,7.050276289963135e-06,2.032586757873946e-12,2.882988799697911e-07,1.0222823051707743e-21,1.449988997773252e-16,1.0660692585889779e-07,0.015108345295744107,0.015380982788077043,0.002469539622298763,0.16055798620443743,0.015181436216017861,2.4178039967224862e-18,1.5926055758620997e-16,0.015181437057961298,1.0643687591194824e-07,7.010988189430438e-06,1.0203657285467436e-05,1.0203657285467436e-05,0.015181437137503553,1.0648105599140051e-07,7.013898290851162e-06,0.010435577461334007,True
adamw_final_update_projection,3,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,5.095201020311414e-06,1.6422515628287828e-12,3.2231339966414316e-07,7.511646643465571e-22,1.4742591339422477e-16,9.853758737380435e-08,0.01931779505686368,0.01524437234892001,0.002418527599226583,0.15865051993419224,0.01505129936464943,2.421978311789137e-18,1.6091489864838983e-16,0.015051298553925325,9.826422125633743e-08,6.528620829909089e-06,9.410110717945996e-06,9.410110717945996e-06,0.015051298492001805,9.818674745270046e-08,6.523473539832891e-06,0.01043417557940618,True
adamw_final_update_projection,3,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,4.391709877792391e-06,2.00118130260376e-12,4.556724734307146e-07,5.733476393800511e-22,1.3055225762506856e-16,8.97658087414334e-08,0.020411339975554707,0.014336330968157153,0.0020369565139468095,0.1420835301913128,0.01419088417924801,1.994193897358242e-18,1.4052640217263167e-16,0.014190884126088274,8.989938550928745e-08,6.335009482884719e-06,9.526860558693133e-06,9.526860558693133e-06,0.014190884149841742,9.00576083351877e-08,6.346159082427012e-06,0.009453020518182281,True
adamw_final_update_projection,3,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,5.716793516006379e-06,3.6977249797455475e-12,6.468180054767298e-07,8.278378813814739e-22,1.4480807800103224e-16,1.1376888883254209e-07,0.019872482427317338,0.016903622107754094,0.00293734552122167,0.1737701838397251,0.016646454326694076,2.777316968635604e-18,1.668413533674813e-16,0.0166464537404668,1.1444411929560434e-07,6.874984971567589e-06,1.0839040435634444e-05,1.0839040435634444e-05,0.016646453623139216,1.1468537124335649e-07,6.889477713375501e-06,0.010580767912472833,True
adamw_final_update_projection,3,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.0718360491376568e-05,3.883790492165935e-12,3.6234930662115995e-07,1.416928395440709e-21,1.321963743037742e-16,9.111857572421163e-08,0.00849893886715334,0.01696494136379959,0.0029402249224491847,0.17331182344803997,0.016708210942005936,2.4803989439980494e-18,1.4845389207782293e-16,0.01670821122819244,9.094251219253199e-08,5.4429831506487666e-06,9.207276522690064e-06,9.207276522690064e-06,0.01670821108179382,9.093528133939166e-08,5.4425504259088344e-06,0.009876458159510491,True
adamw_final_update_projection,3,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,6.41616973759518e-06,1.7766715465169573e-12,2.769053218942529e-07,9.274779348040425e-22,1.4455321051897583e-16,9.755770629994982e-08,0.015193726898473191,0.015422636135206183,0.0024760632182165856,0.16054734070813786,0.015222575875927256,2.4522532106908887e-18,1.610931836161082e-16,0.015222575898197139,9.711996976842345e-08,6.379995765363581e-06,9.364191064519356e-06,9.364191064519356e-06,0.015222575927168023,9.71675843009713e-08,6.3831236425337476e-06,0.01037650595032564,True
adamw_final_update_projection,3,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,3.23136030467311e-06,1.900153490700966e-12,5.880351652376905e-07,4.402044307254597e-22,1.3622882910609611e-16,9.906245118837437e-08,0.030554243523579952,0.014778751612665494,0.00218486828703944,0.14783848760046772,0.014616355557975191,2.1241807169602173e-18,1.4532902600342056e-16,0.014616355204764717,9.902233195037408e-08,6.774762282603413e-06,1.0066879046386627e-05,1.0066879046386627e-05,0.014616355037342611,9.906247771253599e-08,6.7775089931413205e-06,0.00984043587452192,True
adamw_final_update_projection,4,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,6.2577488663402746e-06,2.536640202123667e-12,4.0535985964025637e-07,8.914074543638215e-22,1.4244858229429354e-16,1.0142714361731272e-07,0.01619535933159591,0.018896646020228065,0.0027229896606459927,0.14409909873588925,0.018699426678960407,2.867637998079028e-18,1.5335432723750513e-16,0.01869942682854947,1.01476028327887e-07,5.426691911912392e-06,9.891087288710925e-06,9.891087288710925e-06,0.018699426813052877,1.0154934068498989e-07,5.4306124834855775e-06,0.010266752048674369,True
adamw_final_update_projection,4,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,8.789172322170588e-06,2.4980661371544294e-12,2.842208623960058e-07,1.2624490264853308e-21,1.436368500024591e-16,1.0655671296089552e-07,0.0121150153392722,0.019062484910310307,0.0027618188896673516,0.14488241709629207,0.01886135433569087,2.9817853549979412e-18,1.580896738340567e-16,0.018861352652967445,1.0615756781539637e-07,5.628311487972452e-06,1.020702508612657e-05,1.020702508612657e-05,0.01886135261464642,1.0606069422797757e-07,5.623175410315917e-06,0.010390950676915225,True
adamw_final_update_projection,4,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,7.8958733800437e-06,2.5867963017367712e-12,3.276137011359286e-07,1.1838525585193854e-21,1.4993307282656765e-16,9.880022010221096e-08,0.01250531898729108,0.01922451418888296,0.0027866001335897866,0.14495035381446494,0.01902148273647561,3.0274378123228952e-18,1.5915887600694127e-16,0.019021482354006528,9.880897369993412e-08,5.194599025512952e-06,9.413778839811974e-06,9.413778839811974e-06,0.019021482397693492,9.886717251744591e-08,5.1976586498555105e-06,0.010502389550445466,True
adamw_final_update_projection,4,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,6.1252875020494415e-06,2.76677437635882e-12,4.516970632697801e-07,7.992220098189852e-22,1.3047910151999516e-16,9.031755803557e-08,0.014732705168922708,0.0175531992359425,0.002227292367017393,0.1268881152135912,0.017411317357641794,2.427625884060859e-18,1.394280417842926e-16,0.017411316794182993,9.014939003175595e-08,5.177631944636965e-06,9.529904505479233e-06,9.529904505479233e-06,0.017411316866636835,9.01321655070391e-08,5.176642651294704e-06,0.00945782462512793,True
adamw_final_update_projection,4,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,6.895818109646942e-06,5.257944565123661e-12,7.624830703942192e-07,9.976424933430734e-22,1.446735510537475e-16,1.1382801240940613e-07,0.016493773202447642,0.02145180324044586,0.0035212706809088254,0.1641480038503112,0.021160825008930427,3.4669856991790272e-18,1.6383981710145364e-16,0.02116082468419279,1.1384253583277102e-07,5.37987235997526e-06,1.0843015111503113e-05,1.0843015111503113e-05,0.02116082469497381,1.1379437828250468e-07,5.377596569264784e-06,0.010494717300705664,True
adamw_final_update_projection,4,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.0192068535240898e-05,4.287692237231605e-12,4.20689109615594e-07,1.364096434583604e-21,1.3383901706185721e-16,9.000350073791913e-08,0.0088287615805142,0.020243030374992803,0.003215630727124736,0.15885125238448294,0.019985995041269588,2.966037798499734e-18,1.484058107877585e-16,0.01998599524009382,8.942723033721377e-08,4.474494728079099e-06,9.210429909706059e-06,9.210429909706059e-06,0.01998599528613264,8.942639856087811e-08,4.474453099812695e-06,0.009709253469986186,True
adamw_final_update_projection,4,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,8.91651466845256e-06,2.535470784047621e-12,2.8435671092633844e-07,1.2919581288778264e-21,1.4489497039117134e-16,9.848377428439253e-08,0.011039717319288768,0.01946181916662751,0.002842185813226878,0.1460390618622418,0.019253165585887473,2.9975774367115642e-18,1.556927053548421e-16,0.019253166064532548,9.801176327613379e-08,5.090682901067754e-06,9.3679586515635e-06,9.3679586515635e-06,0.019253165959783,9.797800740679038e-08,5.088929665461352e-06,0.010458842854781172,True
adamw_final_update_projection,4,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,4.213195432211419e-06,2.444947795208308e-12,5.803072358134134e-07,5.65277368713464e-22,1.3416832373637526e-16,9.963336715565159e-08,0.023602462357201752,0.018355560896056257,0.0024425351467474506,0.13306785668817322,0.018192323597213553,2.632045090158201e-18,1.4467888481058796e-16,0.018192323403795133,9.925460592612661e-08,5.4558510050135176e-06,1.0070157957414472e-05,1.0070157957414472e-05,0.018192323486791163,9.928086839085225e-08,5.457294581581993e-06,0.009858918679399023,True
adamw_final_update_projection,5,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,9.64525644428711e-06,3.887705382229119e-12,4.0306915681146135e-07,1.3850358617659733e-21,1.4359761917853862e-16,1.0161851329760058e-07,0.010530527195768647,0.02308267719369352,0.003159818353995455,0.13689132882986196,0.02286537850983474,3.463158371254214e-18,1.5145860672127769e-16,0.022865377481722026,1.0170442790577281e-07,4.447966275084355e-06,9.89498444463838e-06,9.89498444463838e-06,0.022865377449910223,1.0161846474626365e-07,4.444206747466688e-06,0.010269694239016802,True
adamw_final_update_projection,5,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,1.1827801916924131e-05,3.513849580445283e-12,2.9708390494918553e-07,1.7079927114031945e-21,1.444049133896419e-16,1.0660753986046684e-07,0.009011189408323062,0.02316356537096488,0.003159402199081644,0.13639533243193636,0.022947089977585423,3.56378554176472e-18,1.553044654135145e-16,0.022947090136438406,1.0700220696671633e-07,4.662996760395522e-06,1.021073707051405e-05,1.021073707051405e-05,0.02294709008108343,1.071001913834433e-07,4.667266786551379e-06,0.010488977499256227,True
adamw_final_update_projection,5,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,1.0537014107358605e-05,3.363471766205273e-12,3.1920539651326526e-07,1.5662037868570967e-21,1.4863829267946087e-16,9.843385742298564e-08,0.009339013466863156,0.023312762762549396,0.003194472952731569,0.13702678593990175,0.023092861454942656,3.63831119258416e-18,1.5755133679223794e-16,0.023092861755743103,9.881329112655533e-08,4.278953911027543e-06,9.417485448227806e-06,9.417485448227806e-06,0.023092861696776365,9.888310208121554e-08,4.281976975379326e-06,0.010499947424906664,True
adamw_final_update_projection,5,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,8.306198902461597e-06,3.744476471704319e-12,4.508050572440083e-07,1.0617916209317726e-21,1.278312298321211e-16,9.000625216849455e-08,0.010831847105327794,0.02081093813092822,0.002436647913911331,0.11708496265673393,0.02066779845152729,2.872052631838112e-18,1.389626785152763e-16,0.02066779989776078,9.006750749958498e-08,4.357866243389709e-06,9.532958454147552e-06,9.532958454147552e-06,0.02066779989548498,8.99401052460085e-08,4.351701956706893e-06,0.009434647772631151,True
adamw_final_update_projection,5,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,1.1560825128884817e-05,7.94018641256115e-12,6.868183130564381e-07,1.7151609657021743e-21,1.483597361417772e-16,1.1524858183928054e-07,0.009966867172206831,0.02642832953466519,0.00423959565770888,0.16041860126452331,0.026086058166231104,4.224879969153403e-18,1.619593095373294e-16,0.026086057820285943,1.1400023767472536e-07,4.370159663836693e-06,1.0847416647972286e-05,1.0847416647972286e-05,0.026086057815041253,1.14084323383873e-07,4.373383061280031e-06,0.010517188293417202,True
adamw_final_update_projection,5,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.813528545557736e-05,6.2899609788033895e-12,3.468355099350787e-07,2.3858760849852128e-21,1.3155988588266744e-16,9.027661420760293e-08,0.004977682712658115,0.025203805648730458,0.0039456618817595695,0.15655024232256437,0.024893042632306055,3.670653917990469e-18,1.4745702131352613e-16,0.02489304201487671,9.055779397814414e-08,3.6378757535549298e-06,9.215170166353321e-06,9.215170166353321e-06,0.024893042029549936,9.065200951958726e-08,3.6416605657105478e-06,0.00983725833415191,True
adamw_final_update_projection,5,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,1.1072906267199914e-05,3.140267692206221e-12,2.835992300872536e-07,1.6194809948243653e-21,1.4625618204875855e-16,9.831407557041991e-08,0.00887677080328056,0.023357227356351172,0.003210154973447336,0.13743733040190867,0.023135578117322482,3.612772670845952e-18,1.5615657635721377e-16,0.023135577332261476,9.816409052741368e-08,4.242992907314591e-06,9.371602274331175e-06,9.371602274331175e-06,0.023135577401782074,9.81928865487998e-08,4.244237558611191e-06,0.010477705271141327,True
adamw_final_update_projection,5,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,5.7900904221196595e-06,3.3356671057751775e-12,5.760993115119682e-07,7.691751207484614e-22,1.3284336939024973e-16,9.831092715865853e-08,0.016962630859572354,0.021994118914064806,0.0027120320669401458,0.12330714758506896,0.021826271987536297,3.1222791626737338e-18,1.430514182383819e-16,0.02182627316993068,9.909330149797757e-08,4.540092608869895e-06,1.0073493591449031e-05,1.0073493591449031e-05,0.021826273037347944,9.927956289537781e-08,4.548626452417963e-06,0.009855524500422782,True
adamw_final_update_projection,6,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,1.0160791516199672e-05,4.187909394652352e-12,4.121636968906837e-07,1.4686293774132554e-21,1.4453887525119452e-16,1.0200425123563746e-07,0.010035989261007615,0.026617749651801397,0.0034416617384891014,0.12929950065317342,0.026394309254151614,3.9690405746680086e-18,1.5037486059779005e-16,0.02639430909154246,1.0120199022438668e-07,3.834235246446169e-06,9.898335226356101e-06,9.898335226356101e-06,0.026394309000175368,1.0115310538518989e-07,3.8323831620110915e-06,0.010219203843071662,True
adamw_final_update_projection,6,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,1.2242222381387214e-05,3.4811872114035984e-12,2.843590896287191e-07,1.754305016885847e-21,1.4329955478942464e-16,1.0669890114041414e-07,0.008713331389394962,0.026907171811915737,0.0034641279742640843,0.12874366724525127,0.02668324778384134,4.136966050570777e-18,1.5503982439034325e-16,0.026683247602398874,1.0727276779712569e-07,4.02022907389585e-06,1.02140815193665e-05,1.02140815193665e-05,0.026683247548508263,1.07212588413018e-07,4.0179737574338756e-06,0.010496547164787809,True
adamw_final_update_projection,6,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,1.029313667097431e-05,3.0726656532316848e-12,2.985159676249434e-07,1.5103007265677723e-21,1.46728910228769e-16,9.834706334986384e-08,0.009551838725328292,0.02668954171692613,0.00345821597623859,0.1295719504260142,0.02646454948268019,4.1776005254899884e-18,1.5785647619748948e-16,0.026464549019083742,9.884218030836737e-08,3.734890031078621e-06,9.420515690577458e-06,9.420515690577458e-06,0.026464549051989614,9.877979386508497e-08,3.7325326674198012e-06,0.010485603666462338,True
adamw_final_update_projection,6,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,9.756384415158291e-06,4.136846795346055e-12,4.240143294188698e-07,1.2765941177186695e-21,1.3084704982876306e-16,9.005025984741108e-08,0.009226165773095462,0.023904528098762087,0.002613482205746352,0.10933000622094244,0.023761232593970234,3.246065144173295e-18,1.3661181638350833e-16,0.023761233922030816,8.918644048549882e-08,3.7534431409644683e-06,9.535885698337691e-06,9.535885698337691e-06,0.02376123391349502,8.913705008916185e-08,3.7513645298755764e-06,0.009347537597341414,True
adamw_final_update_projection,6,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,9.78963202994257e-06,7.160515666064469e-12,7.314386939328582e-07,1.4145563971881056e-21,1.444953592598702e-16,1.1242054196678903e-07,0.011479563907027361,0.030569646170412492,0.004719630027514978,0.15438942280211854,0.03020311837190978,4.854363056850417e-18,1.6072390264725734e-16,0.03020311768216632,1.1338023885431329e-07,3.753925010240237e-06,1.085109125577726e-05,1.085109125577726e-05,0.030203117842031727,1.132548883919263e-07,3.749774741279087e-06,0.010437188824822382,True
adamw_final_update_projection,6,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.4555722421300851e-05,6.270545648162329e-12,4.307959073873248e-07,1.939313465520359e-21,1.332337488576003e-16,9.074668971863029e-08,0.006233870248327754,0.028907922089541807,0.004299804957590952,0.14874140535844732,0.028586354032329748,4.20627474915354e-18,1.471427501526236e-16,0.028586353388399682,9.113910273446217e-08,3.1882031784944747e-06,9.21876969157765e-06,9.21876969157765e-06,0.02858635335002537,9.122547770705618e-08,3.1912247284585955e-06,0.009895623902005123,True
adamw_final_update_projection,6,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,1.3104497402898922e-05,3.590357575689673e-12,2.739790367614884e-07,1.890521625340752e-21,1.4426509977579224e-16,9.770864685786624e-08,0.007454621324736243,0.02717413055635511,0.003542103257151716,0.13034835649316986,0.02694228787630159,4.1416038246952166e-18,1.5372131140867838e-16,0.026942287017990785,9.775464721826024e-08,3.6282980414017677e-06,9.375216868300513e-06,9.375216868300513e-06,0.026942286968529527,9.771558040182216e-08,3.626848029492106e-06,0.010422754137263545,True
