replicate,arm,tokens,phase,ppl,nll,fixed4_ppl,clm01_start_ppl,textnca_frozen_ppl,ppl_vs_fixed4,ppl_vs_clm01,ppl_vs_textnca,health
1,fixed4,100000,pre_birth_1,17.257596811580672,2.84825244140625,,15.599153887514007,16.238355017830777,,1.1063162102268975,1.062767552047649,RED
1,fixed4,200000,pre_birth_1,17.23432887024947,2.846903259277344,,15.599153887514007,16.238355017830777,,1.1048245946239625,1.0613346518982403,RED
1,fixed4,300000,pre_birth_1,16.79708335020634,2.8212052612304688,,15.599153887514007,16.238355017830777,,1.0767945153519634,1.0344079392131802,YELLOW
1,fixed4,400000,pre_birth_1,16.892505400670807,2.8268700561523437,,15.599153887514007,16.238355017830777,,1.0829116452394276,1.0402842764628393,YELLOW
1,fixed4,500000,post_birth_1,16.398979646387694,2.7972191162109374,,15.599153887514007,16.238355017830777,,1.051273662958982,1.0098916810465433,YELLOW
1,fixed4,600000,post_birth_1,16.336697219142728,2.7934139404296876,,15.599153887514007,16.238355017830777,,1.0472809831191596,1.0060561677093502,YELLOW
1,fixed4,700000,post_birth_1,16.11631958557338,2.7798323974609374,,15.599153887514007,16.238355017830777,,1.0331534454874072,0.9924847417042308,YELLOW
1,fixed4,800000,post_birth_1,16.09811442122303,2.7787021484375,,15.599153887514007,16.238355017830777,,1.0319863844736095,0.9913636204865731,YELLOW
1,fixed4,900000,post_birth_1,15.740417233564527,2.7562317504882814,,15.599153887514007,16.238355017830777,,1.009055833865681,0.9693357003391364,GREEN
1,fixed4,1000000,post_birth_2,15.454512022144716,2.7379010009765623,,15.599153887514007,16.238355017830777,,0.9907275826360642,0.9517289162094713,GREEN
1,fixed4,1100000,post_birth_2,15.366111777850561,2.73216455078125,,15.599153887514007,16.238355017830777,,0.985060592943443,0.9462849999878413,GREEN
1,fixed4,1200000,post_birth_2,15.293017662487754,2.7273963623046873,,15.599153887514007,16.238355017830777,,0.9803748185809429,0.9417836748670059,GREEN
1,fixed4,1300000,post_birth_2,15.068565814233377,2.71261083984375,,15.599153887514007,16.238355017830777,,0.9659860991752042,0.9279613481591642,GREEN
1,fixed4,1400000,post_birth_2,15.24635680030293,2.724340576171875,,15.599153887514007,16.238355017830777,,0.9773835754326736,0.9389101780051878,GREEN
1,fixed4,1500000,complete,14.766184296226815,2.6923397216796876,,15.599153887514007,16.238355017830777,,0.9466016171586125,0.9093399103549945,GREEN
