arm,step,cell_id,certificate_rank,parameter_dtype,machine_epsilon,basis_orthogonality_error,gradient_analytic_norm,gradient_analytic_violation_norm,gradient_analytic_rho,gradient_safe_ideal_violation_norm,gradient_safe_ideal_rho,gradient_float_commit_violation_norm,gradient_float_commit_rho,optimizer_raw_update_norm,optimizer_raw_violation_norm,optimizer_raw_rho,matched_safe_update_norm,matched_safe_ideal_violation_norm,matched_safe_ideal_rho,matched_safe_float_commit_norm,matched_safe_float_commit_violation_norm,matched_safe_float_commit_rho,roundoff_bound_norm,machine_floor_envelope_norm,committed_update_norm,committed_violation_norm,committed_rho,committed_excess_factor,eligible_for_ratio
sgd_no_decay_grad_projection,2,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,2.9909401566369828e-06,1.2513305259623012e-12,4.1837364187496786e-07,3.880077517475864e-22,1.2972768809386572e-16,8.996503651764659e-08,0.02997497480626328,3.001338187127921e-06,8.996503708388485e-08,0.029974974986066247,2.9999895342508793e-06,3.917606009788596e-22,1.3058732255767195e-16,3.001901611694641e-06,6.694634969968722e-08,0.022301313753549202,9.513349876851441e-06,9.513349876851441e-06,3.001338187127921e-06,8.996503708388485e-08,0.029974974986066247,0.009456714853176396,True
sgd_no_decay_grad_projection,2,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,3.9388490992580204e-06,2.7506944799523465e-12,6.983497998109417e-07,5.689082052375833e-22,1.4443513597535122e-16,1.136353498766338e-07,0.02877374611323789,3.949272001909452e-06,1.1363534976938441e-07,0.028773746076350866,3.947636806033286e-06,5.659003011027254e-22,1.4335166300958686e-16,3.949746135743936e-06,8.450816324133845e-08,0.021395846805587496,1.0823463314806633e-05,1.0823463314806633e-05,3.949272001909452e-06,1.1363534976938441e-07,0.028773746076350866,0.010498982300233774,True
sgd_no_decay_grad_projection,2,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,5.8292047142415145e-06,2.168083963253771e-12,3.719347783338019e-07,7.832944468795954e-22,1.343741531269194e-16,9.013634473893455e-08,0.015450350518230968,5.833935259413744e-06,9.013634240146845e-08,0.015450350131332502,5.833238898828797e-06,7.770303076867547e-22,1.3320735206692247e-16,5.8342518328548205e-06,6.715700979455578e-08,0.011510817790958205,9.191345260423465e-06,9.191345260423465e-06,5.833935259413744e-06,9.013634240146845e-08,0.015450350131332502,0.009806653960610296,True
sgd_no_decay_grad_projection,2,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,4.225072671978075e-06,1.2044448898519474e-12,2.8507081022302417e-07,6.118435358476367e-22,1.4481254722684132e-16,9.775302490108602e-08,0.02309730714394759,4.232226045040206e-06,9.775301674671659e-08,0.023097305225762803,4.231096978802729e-06,6.088015729975284e-22,1.4388740698867193e-16,4.2326004218779595e-06,7.205808398338887e-08,0.017024542078417474,9.349694435538305e-06,9.349694435538305e-06,4.232226045040206e-06,9.775301674671659e-08,0.023097305225762803,0.010455209784734371,True
sgd_no_decay_grad_projection,2,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,2.1964135133485677e-06,1.2911383198174444e-12,5.87839362656727e-07,2.944566121023554e-22,1.340624660670062e-16,9.938925437303609e-08,0.044913050969549104,2.212926002749291e-06,9.938922715366432e-08,0.04491303687072469,2.2106929400461185e-06,2.933360865343369e-22,1.3268965636096774e-16,2.2137472920672266e-06,7.395466794813342e-08,0.03340700549387169,1.0053104420399512e-05,1.0053104420399512e-05,2.212926002749291e-06,9.938922715366432e-08,0.04491303687072469,0.009886421447288078,True
sgd_no_decay_grad_projection,3,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,4.868359405644884e-06,1.9015974135657063e-12,3.906033337145971e-07,6.966001241273031e-22,1.430872427618317e-16,1.0180941921936878e-07,0.020884786535958853,4.874805774842644e-06,1.0181458924924898e-07,0.02088587606396185,4.873742415419099e-06,6.893325704832509e-22,1.4143803913444497e-16,4.8750419847025695e-06,7.5119599180808e-08,0.015409015843663778,9.87334135007733e-06,9.87334135007733e-06,4.874805774842644e-06,1.0181458924924898e-07,0.02088587606396185,0.010312070214046794,True
sgd_no_decay_grad_projection,3,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,7.180341499001686e-06,2.0469837664978717e-12,2.8508167289570736e-07,1.0382775582737358e-21,1.4460002472279822e-16,1.0731731987876348e-07,0.014935150097652141,7.185553488078404e-06,1.0731731987439693e-07,0.014935150096989432,7.184752043243435e-06,1.0440815785206288e-21,1.453190830019648e-16,7.18597951479604e-06,7.907917142540681e-08,0.01100464748926456,1.0189285900675696e-05,1.0189285900675696e-05,7.185553488078404e-06,1.0731731987439693e-07,0.014935150096989432,0.010532369090485551,True
sgd_no_decay_grad_projection,3,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,5.102965112181222e-06,1.6386110515951425e-12,3.211095932605213e-07,7.431597216219754e-22,1.4563292228826468e-16,9.879723611920941e-08,0.019338774622589067,5.108764002425202e-06,9.879689928276948e-08,0.01933870878276413,5.107808610859228e-06,7.532030947846043e-22,1.4746110360973405e-16,5.108941964867618e-06,7.264602909713102e-08,0.014219388201449927,9.395899237189384e-06,9.395899237189384e-06,5.108764002425202e-06,9.879689928276948e-08,0.01933870878276413,0.010514895571860434,True
sgd_no_decay_grad_projection,3,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,4.399809716711451e-06,1.9993694583300374e-12,4.5442180163746396e-07,5.696911442150649e-22,1.2948085960429396e-16,8.976365910392021e-08,0.02037077503884881,4.406492091377635e-06,8.976365910392021e-08,0.02037077503884881,4.405577718855715e-06,5.723914151775144e-22,1.2992425777161975e-16,4.406894635080148e-06,6.701466972883451e-08,0.015206778304926666,9.513351215178587e-06,9.513351215178587e-06,4.406492091377635e-06,8.976365910392021e-08,0.02037077503884881,0.009435545589939113,True
sgd_no_decay_grad_projection,3,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,5.727495813671921e-06,3.704214312537357e-12,6.467423867329848e-07,8.330530107886179e-22,1.4544803486372493e-16,1.1379978234425986e-07,0.019839885263749493,5.735909406952837e-06,1.1380006506475674e-07,0.01983993417448555,5.73478040294145e-06,8.220240551545114e-22,1.4334011023907446e-16,5.736316271031312e-06,8.388929313956535e-08,0.014624244754985099,1.0823464969858781e-05,1.0823464969858781e-05,5.735909406952837e-06,1.1380006506475674e-07,0.01983993417448555,0.010514199046392954,True
sgd_no_decay_grad_projection,3,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.1548770367348963e-05,4.091083644370496e-12,3.5424408956445554e-07,1.5248873811639138e-21,1.3203893857611175e-16,9.047408212184366e-08,0.007832325780177032,1.155137355500116e-05,9.047462914629244e-08,0.007832369779706545,1.1551019234191456e-05,1.5367179975761567e-21,1.3303743733950448e-16,1.1551726750797173e-05,6.73511745845863e-08,0.005830398869150749,9.191350724465445e-06,9.191350724465445e-06,1.155137355500116e-05,9.047462914629244e-08,0.007832369779706545,0.009843453030844312,True
sgd_no_decay_grad_projection,3,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,6.428353256262929e-06,1.7824064559676273e-12,2.772726365389283e-07,9.23848461104046e-22,1.4371463799130933e-16,9.780213359281324e-08,0.01520340595696821,6.432910234647653e-06,9.780230178012636e-08,0.015203430206963435,6.432166726446154e-06,9.234508228211647e-22,1.4356761292028603e-16,6.433085030934156e-06,7.275268680933037e-08,0.01130914428450604,9.349696536585432e-06,9.349696536585432e-06,6.432910234647653e-06,9.780230178012636e-08,0.015203430206963435,0.010460478732911302,True
sgd_no_decay_grad_projection,3,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,3.237998969377104e-06,1.9043625846267256e-12,5.881294597796209e-07,4.420042903347355e-22,1.3650538326756806e-16,9.930502142916109e-08,0.03056546174624899,3.2489292099333578e-06,9.930502566191042e-08,0.030565463032648645,3.2474112032566003e-06,4.415647104517042e-22,1.3597437552992675e-16,3.24927185614874e-06,7.377451266368148e-08,0.022704936961207085,1.005310539086913e-05,1.005310539086913e-05,3.2489292099333578e-06,9.930502566191042e-08,0.030565463032648645,0.009878044823055925,True
sgd_no_decay_grad_projection,4,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,6.3480643910052325e-06,2.5815789967118115e-12,4.0667183533452027e-07,9.059271218607028e-22,1.4270918914187664e-16,1.0216414909240334e-07,0.016078981953380995,6.3538945540501255e-06,1.0216809014020469e-07,0.01607960114400707,6.353073089879019e-06,8.957824390763124e-22,1.4099986359410368e-16,6.354077633170028e-06,7.571957376564352e-08,0.01191669005905225,9.873342738833549e-06,9.873342738833549e-06,6.3538945540501255e-06,1.0216809014020469e-07,0.01607960114400707,0.010347872330853065,True
sgd_no_decay_grad_projection,4,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,8.794458334563383e-06,2.499242656116074e-12,2.841838076932743e-07,1.2650026471567647e-21,1.438408824094587e-16,1.0646395549908915e-07,0.01209787999490466,8.80020780781084e-06,1.0647005891139841e-07,0.012098584628524148,8.799563715731038e-06,1.2574566560744848e-21,1.4289988648261293e-16,8.800672030937642e-06,7.85766364892968e-08,0.008928481394724248,1.0189287363822427e-05,1.0189287363822427e-05,8.80020780781084e-06,1.0647005891139841e-07,0.012098584628524148,0.010449215446550822,True
sgd_no_decay_grad_projection,4,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,7.914647047277226e-06,2.6057416521116405e-12,3.2923030383370793e-07,1.1773718859863959e-21,1.4875860906412696e-16,9.88703895679767e-08,0.012484797530586083,7.919257350737637e-06,9.88685901127752e-08,0.012484578507044744,7.918640160349578e-06,1.1686644432030296e-21,1.4758398153445547e-16,7.919427247964768e-06,7.298989707161487e-08,0.009216562610682825,9.395901880151685e-06,9.395901880151685e-06,7.919257350737637e-06,9.88685901127752e-08,0.012484578507044744,0.01052252262463804,True
sgd_no_decay_grad_projection,4,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,6.147807057664282e-06,2.771370434220429e-12,4.507900798164196e-07,7.976022579699302e-22,1.2973768540371888e-16,9.007215569659548e-08,0.014639078896434222,6.1528569187751535e-06,9.007214296057733e-08,0.014639076472870095,6.152197596955235e-06,7.998039737208492e-22,1.3000297229020695e-16,6.153252852760164e-06,6.700605042127788e-08,0.010889533068874453,9.513352859976256e-06,9.513352859976256e-06,6.1528569187751535e-06,9.007214296057733e-08,0.014639076472870095,0.009467970366107302,True
sgd_no_decay_grad_projection,4,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,6.915990044217209e-06,5.2647239401479845e-12,7.612393751998057e-07,9.874985967600556e-22,1.42784849377572e-16,1.1457135955902905e-07,0.01655419649530642,6.92098566028931e-06,1.1457142192021426e-07,0.016554205938843825,6.920037275854043e-06,9.655698757677438e-22,1.3953246742425633e-16,6.921268605316258e-06,8.44496900572035e-08,0.012201475606991658,1.0823466019934315e-05,1.0823466019934315e-05,6.92098566028931e-06,1.1457142192021426e-07,0.016554205938843825,0.010585465109716264,True
sgd_no_decay_grad_projection,4,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.0130212471514264e-05,4.22240136158598e-12,4.168127147835444e-07,1.3480202358273904e-21,1.3306929539909298e-16,9.026665994761954e-08,0.008907656989902871,1.0133602985116319e-05,9.026639632329089e-08,0.008907631022832574,1.0133200947265044e-05,1.3453304970396922e-21,1.327646124892843e-16,1.0133436235701822e-05,6.716263281495175e-08,0.0066278240917258015,9.191349460708874e-06,9.191349460708874e-06,1.0133602985116319e-05,9.026639632329089e-08,0.008907631022832574,0.009820799079521582,True
sgd_no_decay_grad_projection,4,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,8.941296888162298e-06,2.540762795453101e-12,2.8416043301469026e-07,1.3099506641356043e-21,1.4650566696537585e-16,9.842256282972268e-08,0.011002981040036375,8.945081654007035e-06,9.842236042406022e-08,0.011002958299432736,8.94454016905407e-06,1.3090211609818258e-21,1.4634862566895504e-16,8.945101294496042e-06,7.251989849319981e-08,0.008107219371324683,9.349698848024077e-06,9.349698848024077e-06,8.945081654007035e-06,9.842236042406022e-08,0.011002958299432736,0.010526794715410579,True
sgd_no_decay_grad_projection,4,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,4.238144449919136e-06,2.462222684413437e-12,5.809671457659769e-07,5.669414288440915e-22,1.3377114337266265e-16,9.944875527774445e-08,0.02341627827233331,4.246986191338386e-06,9.944489254609773e-08,0.02341540284470736,4.245821760597756e-06,5.627980592749525e-22,1.3255338801497827e-16,4.247303132574546e-06,7.4250680152262e-08,0.017481841496736827,1.0053106330169779e-05,1.0053106330169779e-05,4.246986191338386e-06,9.944489254609773e-08,0.02341540284470736,0.009891956702741678,True
sgd_no_decay_grad_projection,5,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,1.0187462900215794e-05,4.14164143734533e-12,4.0654297128852374e-07,1.4617277970770689e-21,1.4348300567025645e-16,1.023201514479047e-07,0.010039186888839658,1.019207814354165e-05,1.0232235152315572e-07,0.010039400216725544,1.0191564503079897e-05,1.4499720602168187e-21,1.4227178366762398e-16,1.0192363719904469e-05,7.544281543102725e-08,0.007401895919755733,9.87334635085767e-06,9.87334635085767e-06,1.019207814354165e-05,1.0232235152315572e-07,0.010039400216725544,0.010363492567468501,True
sgd_no_decay_grad_projection,5,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,1.2025673663875905e-05,3.567398746921476e-12,2.966485576303003e-07,1.7519307357230125e-21,1.4568254425411024e-16,1.0713424767347072e-07,0.008906721173094177,1.2028472204261089e-05,1.0712323505735906e-07,0.008905805595112124,1.2027995185449338e-05,1.7440090544176645e-21,1.4499582245655117e-16,1.2028636624528541e-05,7.851299155752993e-08,0.006527172946385952,1.018929033740122e-05,1.018929033740122e-05,1.2028472204261089e-05,1.0712323505735906e-07,0.008905805595112124,0.010513316581445147,True
sgd_no_decay_grad_projection,5,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,1.0588358611129494e-05,3.375062961716592e-12,3.187522340024488e-07,1.5583293741030327e-21,1.4717383792282415e-16,9.831761967533443e-08,0.009283493652455751,1.0590582108385618e-05,9.831769750707996e-08,0.009283502691436768,1.059012573224768e-05,1.5346764769629871e-21,1.449157938030697e-16,1.0590625900699625e-05,7.276653233155505e-08,0.006870843424537169,9.395904313450724e-06,9.395904313450724e-06,1.0590582108385618e-05,9.831769750707996e-08,0.009283502691436768,0.01046388875696968,True
sgd_no_decay_grad_projection,5,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,8.379491616791102e-06,3.79615692195927e-12,4.5302950292979656e-07,1.0748912519089562e-21,1.282764278628985e-16,8.908384393873232e-08,0.01062896831460013,8.381231748535125e-06,8.908407347987885e-08,0.010628995373555801,8.38075829806023e-06,1.0796254784335697e-21,1.2882193234035335e-16,8.381266658322349e-06,6.646563717479772e-08,0.007930261604169259,9.51335495451612e-06,9.51335495451612e-06,8.381231748535125e-06,8.908407347987885e-08,0.010628995373555801,0.009364106974436964,True
sgd_no_decay_grad_projection,5,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,1.161553421363464e-05,7.926640596993421e-12,6.824172225922169e-07,1.7210402125547602e-21,1.481671166303273e-16,1.1435151328415802e-07,0.009841657724567946,1.1619129085674362e-05,1.1435239870071774e-07,0.00984173580115457,1.1618566358999519e-05,1.728233769906285e-21,1.4874759213021392e-16,1.1619384334755275e-05,8.456559018689378e-08,0.0072779751276447376,1.0823470491002702e-05,1.0823470491002702e-05,1.1619129085674362e-05,1.1435239870071774e-07,0.00984173580115457,0.010565224785874015,True
sgd_no_decay_grad_projection,5,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,2.2655455481011295e-05,7.393272077351176e-12,3.263351771297584e-07,2.9135435095397607e-21,1.2860229236979618e-16,9.033949317018188e-08,0.003987336172870241,2.265660369863509e-05,9.034201293074608e-08,0.003987447286116788,2.2656423580911985e-05,2.9659469085688635e-21,1.3090975713694155e-16,2.2656569437908805e-05,6.703635526016781e-08,0.0029588043081227944,9.191361422134919e-06,9.191361422134919e-06,2.265660369863509e-05,9.034201293074608e-08,0.003987447286116788,0.00982901322030289,True
sgd_no_decay_grad_projection,5,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,1.1172381353060732e-05,3.20215352694171e-12,2.8661333924700517e-07,1.6176041124858673e-21,1.4478597367630872e-16,9.8098714978456e-08,0.00877825697226664,1.1175192897954858e-05,9.809871060645741e-08,0.008778256581540547,1.1174762321833876e-05,1.6215312236283585e-21,1.4510655143511376e-16,1.1175301555276505e-05,7.190976433483883e-08,0.006434704600958716,9.349700948594974e-06,9.349700948594974e-06,1.1175192897954858e-05,9.809871060645741e-08,0.008778256581540547,0.010492176289467225,True
sgd_no_decay_grad_projection,5,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,5.8578102575101225e-06,3.3827783971283764e-12,5.774817292505195e-07,7.855096000053996e-22,1.3409611535273823e-16,9.942862807956027e-08,0.016957051867952388,5.863556144253954e-06,9.942856304884454e-08,0.016957041188439968,5.8627130765259475e-06,7.818766173988496e-22,1.3336429860936743e-16,5.8637123439239646e-06,7.433776583874697e-08,0.012677594240409233,1.0053107855311164e-05,1.0053107855311164e-05,5.863556144253954e-06,9.942856304884454e-08,0.016957041188439968,0.009890330878755604,True
sgd_no_decay_grad_projection,6,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,1.0757694453358214e-05,4.4423184228897244e-12,4.129433534434483e-07,1.542596210561441e-21,1.4339468528779625e-16,1.0195131791824721e-07,0.009474516036140067,1.0760583027579908e-05,1.019511897019331e-07,0.009474504256937301,1.076010004825044e-05,1.5330150002559986e-21,1.4247218830509502e-16,1.0760406396527523e-05,7.575070722466322e-08,0.007039762666316082,9.873346901443796e-06,9.873346901443796e-06,1.0760583027579908e-05,1.019511897019331e-07,0.009474504256937301,0.010325899689296302,True
sgd_no_decay_grad_projection,6,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,1.2350139532734647e-05,3.5303651090300315e-12,2.85856293337628e-07,1.778785644353248e-21,1.4402959898862379e-16,1.0611539892745791e-07,0.008589961733293293,1.2353419126797828e-05,1.0611606482227514e-07,0.00859001574649737,1.2352963349056008e-05,1.7875477033236777e-21,1.4470598291383086e-16,1.2353737410598694e-05,7.873218272883639e-08,0.006373146855241504,1.0189290494326992e-05,1.0189290494326992e-05,1.2353419126797828e-05,1.0611606482227514e-07,0.00859001574649737,0.010414470456147708,True
sgd_no_decay_grad_projection,6,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,1.035695087482794e-05,3.0945389185679874e-12,2.9878860641205825e-07,1.5244552762871238e-21,1.4719151367149045e-16,9.804635132826553e-08,0.009464734291201073,1.0359123490538069e-05,9.804635145257528e-08,0.009464734303257408,1.0358659488813428e-05,1.5123645415703935e-21,1.4600002473328073e-16,1.0359347034685626e-05,7.22997792743686e-08,0.006979183053940683,9.395903988832653e-06,9.395903988832653e-06,1.0359123490538069e-05,9.804635145257528e-08,0.009464734303257408,0.010435009932956601,True
sgd_no_decay_grad_projection,6,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,9.837840907429614e-06,4.178831787854799e-12,4.2477123051450377e-07,1.29479888042948e-21,1.3161413084569752e-16,9.059007520651579e-08,0.009205518981801778,9.840848876937905e-06,9.058528508933461e-08,0.009205027556273305,9.840431948083139e-06,1.2886116226173823e-21,1.309507173481746e-16,9.841113840527843e-06,6.737721079191086e-08,0.006846502528447226,9.51335632620606e-06,9.51335632620606e-06,9.840848876937905e-06,9.058528508933461e-08,0.009205027556273305,0.009521906042749915,True
sgd_no_decay_grad_projection,6,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,9.83669160199032e-06,7.180614615358693e-12,7.299826919353448e-07,1.4376557780394558e-21,1.4615236872415e-16,1.1325254151857701e-07,0.011507372128849553,9.841739265910523e-06,1.132511990463732e-07,0.011507234238428648,9.841087640300718e-06,1.408240698827148e-21,1.4309807516195595e-16,9.84199850162008e-06,8.367114537086405e-08,0.008501438539854588,1.0823468775266695e-05,1.0823468775266695e-05,9.841739265910523e-06,1.132511990463732e-07,0.011507234238428648,0.010463484618274111,True
