replicate,arm,tokens,phase,ppl,nll,fixed4_ppl,clm01_start_ppl,textnca_frozen_ppl,ppl_vs_fixed4,ppl_vs_clm01,ppl_vs_textnca,health
0,fixed4,100000,pre_birth_1,16.975805484394485,2.8317891235351564,16.975805484394485,15.599153887514007,16.238355017830777,1.0,1.0882516838289793,1.045414111574352,YELLOW
0,fixed4,200000,pre_birth_1,16.803683940302374,2.82159814453125,16.803683940302374,15.599153887514007,16.238355017830777,1.0,1.0772176530518431,1.034814420663351,YELLOW
0,fixed4,300000,pre_birth_1,16.764232846302846,2.8192476196289062,16.764232846302846,15.599153887514007,16.238355017830777,1.0,1.0746885995990718,1.032384920017737,YELLOW
0,fixed4,400000,pre_birth_1,16.55599026430265,2.8067479858398436,16.55599026430265,15.599153887514007,16.238355017830777,1.0,1.061338992081777,1.019560801948417,YELLOW
0,fixed4,500000,post_birth_1,16.289221005744213,2.7905036010742186,16.289221005744213,15.599153887514007,16.238355017830777,1.0,1.0442374710324869,1.0031324594059916,YELLOW
0,fixed4,600000,post_birth_1,16.01443656257155,2.7734906005859377,16.01443656257155,15.599153887514007,16.238355017830777,1.0,1.0266221282290156,0.9862105210156232,GREEN
0,fixed4,700000,post_birth_1,16.239896267852483,2.787470947265625,16.239896267852483,15.599153887514007,16.238355017830777,1.0,1.0410754573587062,1.0000949141720337,YELLOW
0,fixed4,800000,post_birth_1,15.920703375655036,2.767620361328125,15.920703375655036,15.599153887514007,16.238355017830777,1.0,1.0206132646975428,0.9804381883616328,GREEN
0,fixed4,900000,post_birth_1,15.622350866727862,2.74870263671875,15.622350866727862,15.599153887514007,16.238355017830777,1.0,1.001487066502525,0.9620648673817944,GREEN
0,fixed4,1000000,post_birth_2,15.71882932746298,2.7548593139648436,15.71882932746298,15.599153887514007,16.238355017830777,1.0,1.0076719186702021,0.9680062611146681,GREEN
0,fixed4,1100000,post_birth_2,15.360623387377858,2.7318073120117186,15.360623387377858,15.599153887514007,16.238355017830777,1.0,0.9847087539583108,0.9459470106738576,GREEN
0,fixed4,1200000,post_birth_2,15.414957709513901,2.735338317871094,15.414957709513901,15.599153887514007,16.238355017830777,1.0,0.988191912245475,0.949293059092948,GREEN
0,fixed4,1300000,post_birth_2,15.106180170031864,2.7151039428710937,15.106180170031864,15.599153887514007,16.238355017830777,1.0,0.9683974066133977,0.9302777377046068,GREEN
0,fixed4,1400000,post_birth_2,14.912199352726745,2.7021796264648437,14.912199352726745,15.599153887514007,16.238355017830777,1.0,0.9559620643695862,0.9183318960788931,GREEN
0,fixed4,1500000,complete,14.893034429959057,2.700893615722656,14.893034429959057,15.599153887514007,16.238355017830777,1.0,0.9547334770432551,0.9171516704497179,GREEN
0,pressure_growth,100000,pre_birth_1,16.975805484394485,2.8317891235351564,16.975805484394485,15.599153887514007,16.238355017830777,1.0,1.0882516838289793,1.045414111574352,YELLOW
0,pressure_growth,200000,pre_birth_1,16.803683940302374,2.82159814453125,16.803683940302374,15.599153887514007,16.238355017830777,1.0,1.0772176530518431,1.034814420663351,YELLOW
0,pressure_growth,300000,pre_birth_1,16.764232846302846,2.8192476196289062,16.764232846302846,15.599153887514007,16.238355017830777,1.0,1.0746885995990718,1.032384920017737,YELLOW
0,pressure_growth,400000,pre_birth_1,16.55599026430265,2.8067479858398436,16.55599026430265,15.599153887514007,16.238355017830777,1.0,1.061338992081777,1.019560801948417,YELLOW
0,pressure_growth,500000,post_birth_1,16.289221005744213,2.7905036010742186,16.289221005744213,15.599153887514007,16.238355017830777,1.0,1.0442374710324869,1.0031324594059916,YELLOW
0,pressure_growth,600000,post_birth_1,16.00292836836022,2.772771728515625,16.01443656257155,15.599153887514007,16.238355017830777,0.999281386256309,1.0258843834580929,0.9855018165810487,GREEN
0,pressure_growth,700000,post_birth_1,16.230897632846887,2.786916687011719,16.239896267852483,15.599153887514007,16.238355017830777,0.9994458933199339,1.0404985904933308,0.9995407548993909,YELLOW
0,pressure_growth,800000,post_birth_1,15.970852143562805,2.7707653198242186,15.920703375655036,15.599153887514007,16.238355017830777,1.0031499090664835,1.0238281036733867,0.9835264795002796,GREEN
0,pressure_growth,900000,post_birth_1,15.635566417272598,2.7495482177734374,15.622350866727862,15.599153887514007,16.238355017830777,1.000845938659135,1.002334263128703,0.9628787152457082,GREEN
0,pressure_growth,1000000,post_birth_2,15.727124579515804,2.7553869018554686,15.71882932746298,15.599153887514007,16.238355017830777,1.0005277270895951,1.0082036944391086,0.968517104241556,GREEN
0,pressure_growth,1100000,post_birth_2,15.394388374670768,2.7340030517578127,15.360623387377858,15.599153887514007,16.238355017830777,1.0021981521479562,0.9868732936209356,0.948026346127223,GREEN
0,pressure_growth,1200000,post_birth_2,15.373406409470974,2.73263916015625,15.414957709513901,15.599153887514007,16.238355017830777,0.9973044817361203,0.9855282228977992,0.9467342223143888,GREEN
0,pressure_growth,1300000,post_birth_2,15.177757817298486,2.7198310546875,15.106180170031864,15.599153887514007,16.238355017830777,1.0047383022353076,0.97298596620982,0.9346856747886294,GREEN
0,pressure_growth,1400000,post_birth_2,14.838769954902695,2.697243347167969,14.912199352726745,15.599153887514007,16.238355017830777,0.9950758841075563,0.9512547963758506,0.913809923394873,GREEN
