run,task,receiver,source,mean_weight
r0-E,ROTATE_SWAP,7,7,0.0
r0-E,INC_SWAP,0,0,0.0
r0-E,INC_SWAP,0,1,0.0
r0-E,INC_SWAP,0,2,0.0004939316422678
r0-E,INC_SWAP,0,3,0.0033518162090331
r0-E,INC_SWAP,0,4,0.0007549622096121
r0-E,INC_SWAP,0,5,0.0006388938636519
r0-E,INC_SWAP,0,6,0.0004569412849377
r0-E,INC_SWAP,0,7,0.0010505699319764
r0-E,INC_SWAP,1,0,0.0
r0-E,INC_SWAP,1,1,0.0
r0-E,INC_SWAP,1,2,0.0
r0-E,INC_SWAP,1,3,0.0008321241475641
r0-E,INC_SWAP,1,4,0.0002671595430001
r0-E,INC_SWAP,1,5,0.0003390701021999
r0-E,INC_SWAP,1,6,0.0001936445623869
r0-E,INC_SWAP,1,7,0.0002054526121355
r0-E,INC_SWAP,2,0,0.0014916319632902
r0-E,INC_SWAP,2,1,0.0
r0-E,INC_SWAP,2,2,0.0
r0-E,INC_SWAP,2,3,0.0
r0-E,INC_SWAP,2,4,0.0006163652869872
r0-E,INC_SWAP,2,5,0.0005170705262571
r0-E,INC_SWAP,2,6,0.000637894438114
r0-E,INC_SWAP,2,7,0.0004189478931948
r0-E,INC_SWAP,3,0,0.0076118074357509
r0-E,INC_SWAP,3,1,0.0016094504389911
r0-E,INC_SWAP,3,2,0.0
r0-E,INC_SWAP,3,3,0.0
r0-E,INC_SWAP,3,4,0.0
r0-E,INC_SWAP,3,5,0.0011152564547955
r0-E,INC_SWAP,3,6,0.0010358362924307
r0-E,INC_SWAP,3,7,0.0009344588033854
r0-E,INC_SWAP,4,0,0.0023799131158739
r0-E,INC_SWAP,4,1,0.0008437479846179
r0-E,INC_SWAP,4,2,0.0009114507120102
r0-E,INC_SWAP,4,3,0.0
r0-E,INC_SWAP,4,4,0.0
r0-E,INC_SWAP,4,5,0.0
r0-E,INC_SWAP,4,6,0.0008684377535246
r0-E,INC_SWAP,4,7,0.0005869710585102
r0-E,INC_SWAP,5,0,0.0011140058049932
r0-E,INC_SWAP,5,1,0.0005898913950659
r0-E,INC_SWAP,5,2,0.0004975446499884
r0-E,INC_SWAP,5,3,0.0005934005603194
r0-E,INC_SWAP,5,4,0.0
r0-E,INC_SWAP,5,5,0.0
r0-E,INC_SWAP,5,6,0.0
r0-E,INC_SWAP,5,7,0.0003678476205095
r0-E,INC_SWAP,6,0,0.0009116730652749
r0-E,INC_SWAP,6,1,0.000374854018446
r0-E,INC_SWAP,6,2,0.0004806894867215
r0-E,INC_SWAP,6,3,0.0003615464956965
r0-E,INC_SWAP,6,4,0.0004438474134076
r0-E,INC_SWAP,6,5,0.0
r0-E,INC_SWAP,6,6,0.0
r0-E,INC_SWAP,6,7,0.0
r0-E,INC_SWAP,7,0,0.0041808253154158
r0-E,INC_SWAP,7,1,0.001043307245709
r0-E,INC_SWAP,7,2,0.0009337187511846
r0-E,INC_SWAP,7,3,0.0010531463194638
r0-E,INC_SWAP,7,4,0.0009112517000176
r0-E,INC_SWAP,7,5,0.0008799855131655
r0-E,INC_SWAP,7,6,0.0
r0-E,INC_SWAP,7,7,0.0
r1-E,REVERSE,0,0,0.0
r1-E,REVERSE,0,1,0.0
r1-E,REVERSE,0,2,0.0008021719986572
r1-E,REVERSE,0,3,0.0007282150327228
r1-E,REVERSE,0,4,0.0017599712591618
r1-E,REVERSE,0,5,0.000841618864797
r1-E,REVERSE,0,6,0.0008003642433322
r1-E,REVERSE,0,7,0.0056899557821452
r1-E,REVERSE,1,0,0.0
r1-E,REVERSE,1,1,0.0
r1-E,REVERSE,1,2,0.0
r1-E,REVERSE,1,3,7.476630707969889e-05
r1-E,REVERSE,1,4,5.831439193570986e-05
r1-E,REVERSE,1,5,5.74849073018413e-05
r1-E,REVERSE,1,6,8.538970723748207e-05
r1-E,REVERSE,1,7,0.0001030869607347
r1-E,REVERSE,2,0,0.000501963251736
r1-E,REVERSE,2,1,0.0
r1-E,REVERSE,2,2,0.0
r1-E,REVERSE,2,3,0.0
r1-E,REVERSE,2,4,0.0008934521465562
r1-E,REVERSE,2,5,0.0004138654330745
r1-E,REVERSE,2,6,0.0003349066537339
r1-E,REVERSE,2,7,0.0004861470079049
r1-E,REVERSE,3,0,0.0002348235575482
r1-E,REVERSE,3,1,0.0001823061320465
r1-E,REVERSE,3,2,0.0
r1-E,REVERSE,3,3,0.0
r1-E,REVERSE,3,4,0.0
r1-E,REVERSE,3,5,0.0001968844735529
r1-E,REVERSE,3,6,0.0001999022642849
r1-E,REVERSE,3,7,0.0003029473591595
r1-E,REVERSE,4,0,0.0016590597806498
r1-E,REVERSE,4,1,0.0006086102221161
r1-E,REVERSE,4,2,0.001392742502503
r1-E,REVERSE,4,3,0.0
r1-E,REVERSE,4,4,0.0
r1-E,REVERSE,4,5,0.0
r1-E,REVERSE,4,6,0.0008108347537927
r1-E,REVERSE,4,7,0.0032398654147982
r1-E,REVERSE,5,0,0.0003668727586045
r1-E,REVERSE,5,1,0.0002058268873952
r1-E,REVERSE,5,2,0.0002243309718323
r1-E,REVERSE,5,3,0.000218793618842
r1-E,REVERSE,5,4,0.0
r1-E,REVERSE,5,5,0.0
r1-E,REVERSE,5,6,0.0
r1-E,REVERSE,5,7,0.0004239523550495
r1-E,REVERSE,6,0,0.0002110923960572
r1-E,REVERSE,6,1,0.0001562554534757
r1-E,REVERSE,6,2,0.0001375020510749
r1-E,REVERSE,6,3,0.0001638071116758
r1-E,REVERSE,6,4,0.0001894597080536
r1-E,REVERSE,6,5,0.0
r1-E,REVERSE,6,6,0.0
r1-E,REVERSE,6,7,0.0
r1-E,REVERSE,7,0,0.0055499537847936
r1-E,REVERSE,7,1,0.000693007139489
r1-E,REVERSE,7,2,0.0008663510670885
r1-E,REVERSE,7,3,0.0009793614735826
r1-E,REVERSE,7,4,0.0031228307634592
r1-E,REVERSE,7,5,0.000943812308833
r1-E,REVERSE,7,6,0.0
r1-E,REVERSE,7,7,0.0
r1-E,ROTATE,0,0,0.0
r1-E,ROTATE,0,1,0.0
r1-E,ROTATE,0,2,0.0008209915249608
r1-E,ROTATE,0,3,0.0007497621118091
r1-E,ROTATE,0,4,0.0017727528465911
r1-E,ROTATE,0,5,0.0008568612392991
r1-E,ROTATE,0,6,0.0008097490062937
r1-E,ROTATE,0,7,0.00587346451357
r1-E,ROTATE,1,0,0.0
r1-E,ROTATE,1,1,0.0
r1-E,ROTATE,1,2,0.0
r1-E,ROTATE,1,3,7.421131886076182e-05
r1-E,ROTATE,1,4,5.9805664932355285e-05
r1-E,ROTATE,1,5,5.773383236373775e-05
r1-E,ROTATE,1,6,8.354990131920204e-05
r1-E,ROTATE,1,7,0.0001008869585348
r1-E,ROTATE,2,0,0.0005220900056883
r1-E,ROTATE,2,1,0.0
r1-E,ROTATE,2,2,0.0
r1-E,ROTATE,2,3,0.0
r1-E,ROTATE,2,4,0.0009354556095786
r1-E,ROTATE,2,5,0.0004269010096322
r1-E,ROTATE,2,6,0.0003419454733375
r1-E,ROTATE,2,7,0.000510117271915
r1-E,ROTATE,3,0,0.0002524402807466
r1-E,ROTATE,3,1,0.0001943720562849
r1-E,ROTATE,3,2,0.0
r1-E,ROTATE,3,3,0.0
r1-E,ROTATE,3,4,0.0
r1-E,ROTATE,3,5,0.0002142346347682
r1-E,ROTATE,3,6,0.0002166434132959
r1-E,ROTATE,3,7,0.0003398707485757
r1-E,ROTATE,4,0,0.0017393107991665
r1-E,ROTATE,4,1,0.0006473385728895
r1-E,ROTATE,4,2,0.001510257134214
r1-E,ROTATE,4,3,0.0
r1-E,ROTATE,4,4,0.0
r1-E,ROTATE,4,5,0.0
r1-E,ROTATE,4,6,0.0008627621573396
r1-E,ROTATE,4,7,0.0036987161729484
r1-E,ROTATE,5,0,0.0004019769548904
r1-E,ROTATE,5,1,0.0002163115277653
r1-E,ROTATE,5,2,0.0002403302496531
r1-E,ROTATE,5,3,0.0002321494248462
r1-E,ROTATE,5,4,0.0
r1-E,ROTATE,5,5,0.0
r1-E,ROTATE,5,6,0.0
r1-E,ROTATE,5,7,0.0004422153579071
r1-E,ROTATE,6,0,0.00021876237588
r1-E,ROTATE,6,1,0.0001599341048859
r1-E,ROTATE,6,2,0.0001422841887688
r1-E,ROTATE,6,3,0.0001699541462585
r1-E,ROTATE,6,4,0.0001981970999622
r1-E,ROTATE,6,5,0.0
r1-E,ROTATE,6,6,0.0
r1-E,ROTATE,6,7,0.0
r1-E,ROTATE,7,0,0.0058190319687128
r1-E,ROTATE,7,1,0.0007143706898204
r1-E,ROTATE,7,2,0.0009204389061778
r1-E,ROTATE,7,3,0.0010479749180376
r1-E,ROTATE,7,4,0.0035193976946175
r1-E,ROTATE,7,5,0.000991391018033
r1-E,ROTATE,7,6,0.0
r1-E,ROTATE,7,7,0.0
r1-E,INC,0,0,0.0
r1-E,INC,0,1,0.0
r1-E,INC,0,2,0.0009711328893899
r1-E,INC,0,3,0.0010049062548205
r1-E,INC,0,4,0.0022643289994448
r1-E,INC,0,5,0.0010140534723177
r1-E,INC,0,6,0.0010079123312607
r1-E,INC,0,7,0.0094675337895751
r1-E,INC,1,0,0.0
r1-E,INC,1,1,0.0
r1-E,INC,1,2,0.0
r1-E,INC,1,3,4.82588802697137e-05
r1-E,INC,1,4,4.569781958707608e-05
r1-E,INC,1,5,4.120774246985093e-05
r1-E,INC,1,6,5.1988659834023565e-05
r1-E,INC,1,7,6.161884812172502e-05
r1-E,INC,2,0,0.0004737532581202
r1-E,INC,2,1,0.0
r1-E,INC,2,2,0.0
r1-E,INC,2,3,0.0
r1-E,INC,2,4,0.0007750763907097
r1-E,INC,2,5,0.0003914821136277
r1-E,INC,2,6,0.0003153359284624
r1-E,INC,2,7,0.0004472931032069
r1-E,INC,3,0,0.000407442334108
r1-E,INC,3,1,0.0002303237124579
r1-E,INC,3,2,0.0
r1-E,INC,3,3,0.0
r1-E,INC,3,4,0.0
r1-E,INC,3,5,0.0002657423028722
r1-E,INC,3,6,0.0002674014831427
r1-E,INC,3,7,0.0004185483558103
r1-E,INC,4,0,0.0020442917011678
r1-E,INC,4,1,0.0006186109385453
r1-E,INC,4,2,0.0013324503088369
r1-E,INC,4,3,0.0
r1-E,INC,4,4,0.0
r1-E,INC,4,5,0.0
r1-E,INC,4,6,0.0008168900967575
r1-E,INC,4,7,0.0029503700789064
r1-E,INC,5,0,0.0005303914076648
r1-E,INC,5,1,0.0002318718034075
r1-E,INC,5,2,0.0002773332525976
r1-E,INC,5,3,0.0002542579895816
r1-E,INC,5,4,0.0
r1-E,INC,5,5,0.0
r1-E,INC,5,6,0.0
r1-E,INC,5,7,0.0004468324768822
r1-E,INC,6,0,0.0004059850762132
r1-E,INC,6,1,0.0002130275388481
r1-E,INC,6,2,0.0001971944584511
r1-E,INC,6,3,0.0002350345312152
r1-E,INC,6,4,0.0002787798002827
r1-E,INC,6,5,0.0
r1-E,INC,6,6,0.0
r1-E,INC,6,7,0.0
r1-E,INC,7,0,0.0097766853868961
r1-E,INC,7,1,0.0007695367094129
r1-E,INC,7,2,0.000961581536103
r1-E,INC,7,3,0.0011638579890131
r1-E,INC,7,4,0.0031729768961668
r1-E,INC,7,5,0.0011079437099397
r1-E,INC,7,6,0.0
r1-E,INC,7,7,0.0
r1-E,SWAP,0,0,0.0
r1-E,SWAP,0,1,0.0
r1-E,SWAP,0,2,0.0008548187324777
r1-E,SWAP,0,3,0.0007516051991842
r1-E,SWAP,0,4,0.0019008726812899
r1-E,SWAP,0,5,0.0008960610139183
r1-E,SWAP,0,6,0.0008328456897288
r1-E,SWAP,0,7,0.0059034996666014
r1-E,SWAP,1,0,0.0
r1-E,SWAP,1,1,0.0
r1-E,SWAP,1,2,0.0
r1-E,SWAP,1,3,6.569367542397231e-05
r1-E,SWAP,1,4,5.598649295279756e-05
r1-E,SWAP,1,5,5.253985364106484e-05
r1-E,SWAP,1,6,7.312367961276323e-05
r1-E,SWAP,1,7,8.808090206002817e-05
r1-E,SWAP,2,0,0.0005292399437166
r1-E,SWAP,2,1,0.0
r1-E,SWAP,2,2,0.0
r1-E,SWAP,2,3,0.0
r1-E,SWAP,2,4,0.00090278260177
r1-E,SWAP,2,5,0.0004177140363026
r1-E,SWAP,2,6,0.000336416036589
r1-E,SWAP,2,7,0.0004972452879883
r1-E,SWAP,3,0,0.0002443008124828
r1-E,SWAP,3,1,0.0001838267635321
r1-E,SWAP,3,2,0.0
r1-E,SWAP,3,3,0.0
r1-E,SWAP,3,4,0.0
r1-E,SWAP,3,5,0.0002048297756118
r1-E,SWAP,3,6,0.000205060117878
r1-E,SWAP,3,7,0.000318203412462
r1-E,SWAP,4,0,0.001809983397834
r1-E,SWAP,4,1,0.0006176977767609
r1-E,SWAP,4,2,0.001440072664991
r1-E,SWAP,4,3,0.0
r1-E,SWAP,4,4,0.0
r1-E,SWAP,4,5,0.0
r1-E,SWAP,4,6,0.0008239086018875
r1-E,SWAP,4,7,0.0033910423517227
r1-E,SWAP,5,0,0.0004313601821195
r1-E,SWAP,5,1,0.000213180159335
r1-E,SWAP,5,2,0.0002406142157269
r1-E,SWAP,5,3,0.0002295978047186
r1-E,SWAP,5,4,0.0
r1-E,SWAP,5,5,0.0
r1-E,SWAP,5,6,0.0
r1-E,SWAP,5,7,0.0004370023380033
r1-E,SWAP,6,0,0.000250308890827
r1-E,SWAP,6,1,0.0001648651086725
r1-E,SWAP,6,2,0.0001504639803897
r1-E,SWAP,6,3,0.0001771160459611
r1-E,SWAP,6,4,0.0002104843151755
r1-E,SWAP,6,5,0.0
r1-E,SWAP,6,6,0.0
r1-E,SWAP,6,7,0.0
r1-E,SWAP,7,0,0.0058813667856156
r1-E,SWAP,7,1,0.0007043001241981
r1-E,SWAP,7,2,0.0009179866174235
r1-E,SWAP,7,3,0.0010299704736098
r1-E,SWAP,7,4,0.0033327136188745
r1-E,SWAP,7,5,0.0009927798528224
r1-E,SWAP,7,6,0.0
r1-E,SWAP,7,7,0.0
r1-E,REVERSE_ROTATE,0,0,0.0
r1-E,REVERSE_ROTATE,0,1,0.0
r1-E,REVERSE_ROTATE,0,2,0.000789449957665
r1-E,REVERSE_ROTATE,0,3,0.0007371238898485
r1-E,REVERSE_ROTATE,0,4,0.0017302857013419
r1-E,REVERSE_ROTATE,0,5,0.0008309627301059
r1-E,REVERSE_ROTATE,0,6,0.0007946434780023
r1-E,REVERSE_ROTATE,0,7,0.0052079372107982
r1-E,REVERSE_ROTATE,1,0,0.0
r1-E,REVERSE_ROTATE,1,1,0.0
r1-E,REVERSE_ROTATE,1,2,0.0
r1-E,REVERSE_ROTATE,1,3,8.511074702255428e-05
r1-E,REVERSE_ROTATE,1,4,6.334212957881391e-05
r1-E,REVERSE_ROTATE,1,5,6.386045424733311e-05
r1-E,REVERSE_ROTATE,1,6,9.719307854538783e-05
r1-E,REVERSE_ROTATE,1,7,0.0001189341419376
r1-E,REVERSE_ROTATE,2,0,0.0004771910316776
r1-E,REVERSE_ROTATE,2,1,0.0
r1-E,REVERSE_ROTATE,2,2,0.0
r1-E,REVERSE_ROTATE,2,3,0.0
r1-E,REVERSE_ROTATE,2,4,0.0009276948403567
r1-E,REVERSE_ROTATE,2,5,0.0004253349325153
r1-E,REVERSE_ROTATE,2,6,0.0003419708227738
r1-E,REVERSE_ROTATE,2,7,0.000500633730553
r1-E,REVERSE_ROTATE,3,0,0.0002407035208307
r1-E,REVERSE_ROTATE,3,1,0.000210417623748
r1-E,REVERSE_ROTATE,3,2,0.0
r1-E,REVERSE_ROTATE,3,3,0.0
r1-E,REVERSE_ROTATE,3,4,0.0
r1-E,REVERSE_ROTATE,3,5,0.0002208645018981
r1-E,REVERSE_ROTATE,3,6,0.0002328490227228
r1-E,REVERSE_ROTATE,3,7,0.0003594004665501
r1-E,REVERSE_ROTATE,4,0,0.0016467731911689
r1-E,REVERSE_ROTATE,4,1,0.0006427844637073
r1-E,REVERSE_ROTATE,4,2,0.0014914551284164
r1-E,REVERSE_ROTATE,4,3,0.0
r1-E,REVERSE_ROTATE,4,4,0.0
r1-E,REVERSE_ROTATE,4,5,0.0
r1-E,REVERSE_ROTATE,4,6,0.0008642963366582
r1-E,REVERSE_ROTATE,4,7,0.0037368154153227
r1-E,REVERSE_ROTATE,5,0,0.0003122434718534
r1-E,REVERSE_ROTATE,5,1,0.0002037349477177
r1-E,REVERSE_ROTATE,5,2,0.0002215952117694
r1-E,REVERSE_ROTATE,5,3,0.0002196534187532
r1-E,REVERSE_ROTATE,5,4,0.0
r1-E,REVERSE_ROTATE,5,5,0.0
r1-E,REVERSE_ROTATE,5,6,0.0
r1-E,REVERSE_ROTATE,5,7,0.0004267097392585
r1-E,REVERSE_ROTATE,6,0,0.000164293727721
r1-E,REVERSE_ROTATE,6,1,0.0001440190972061
r1-E,REVERSE_ROTATE,6,2,0.0001260559511138
r1-E,REVERSE_ROTATE,6,3,0.000153578876052
r1-E,REVERSE_ROTATE,6,4,0.0001776329590938
r1-E,REVERSE_ROTATE,6,5,0.0
r1-E,REVERSE_ROTATE,6,6,0.0
r1-E,REVERSE_ROTATE,6,7,0.0
r1-E,REVERSE_ROTATE,7,0,0.004847040399909
r1-E,REVERSE_ROTATE,7,1,0.0007225219160318
r1-E,REVERSE_ROTATE,7,2,0.0009123959462158
r1-E,REVERSE_ROTATE,7,3,0.001075891777873
r1-E,REVERSE_ROTATE,7,4,0.0036901948042213
r1-E,REVERSE_ROTATE,7,5,0.0009935544803738
r1-E,REVERSE_ROTATE,7,6,0.0
r1-E,REVERSE_ROTATE,7,7,0.0
r1-E,REVERSE_INC,0,0,0.0
r1-E,REVERSE_INC,0,1,0.0
r1-E,REVERSE_INC,0,2,0.0009787454036995
r1-E,REVERSE_INC,0,3,0.0010324467439204
r1-E,REVERSE_INC,0,4,0.0022188725415617
r1-E,REVERSE_INC,0,5,0.0010419096797704
r1-E,REVERSE_INC,0,6,0.0010126088745892
r1-E,REVERSE_INC,0,7,0.0104092070832848
r1-E,REVERSE_INC,1,0,0.0
r1-E,REVERSE_INC,1,1,0.0
r1-E,REVERSE_INC,1,2,0.0
r1-E,REVERSE_INC,1,3,4.379494566819631e-05
r1-E,REVERSE_INC,1,4,4.1421273635933176e-05
r1-E,REVERSE_INC,1,5,3.746246875380166e-05
r1-E,REVERSE_INC,1,6,4.64692093373742e-05
r1-E,REVERSE_INC,1,7,5.394161053118296e-05
r1-E,REVERSE_INC,2,0,0.0004935941542498
r1-E,REVERSE_INC,2,1,0.0
r1-E,REVERSE_INC,2,2,0.0
r1-E,REVERSE_INC,2,3,0.0
r1-E,REVERSE_INC,2,4,0.0007933729793876
r1-E,REVERSE_INC,2,5,0.0004006746166851
r1-E,REVERSE_INC,2,6,0.0003215516044292
r1-E,REVERSE_INC,2,7,0.0004570385499391
r1-E,REVERSE_INC,3,0,0.0004332175594754
r1-E,REVERSE_INC,3,1,0.0002317388716619
r1-E,REVERSE_INC,3,2,0.0
r1-E,REVERSE_INC,3,3,0.0
r1-E,REVERSE_INC,3,4,0.0
r1-E,REVERSE_INC,3,5,0.0002733221917878
r1-E,REVERSE_INC,3,6,0.0002748925762716
r1-E,REVERSE_INC,3,7,0.0004289382777642
r1-E,REVERSE_INC,4,0,0.0021212631836533
r1-E,REVERSE_INC,4,1,0.0006291824392974
r1-E,REVERSE_INC,4,2,0.0013682995922863
r1-E,REVERSE_INC,4,3,0.0
r1-E,REVERSE_INC,4,4,0.0
r1-E,REVERSE_INC,4,5,0.0
r1-E,REVERSE_INC,4,6,0.0008379077771678
r1-E,REVERSE_INC,4,7,0.0029510501772165
r1-E,REVERSE_INC,5,0,0.0006219879142008
r1-E,REVERSE_INC,5,1,0.0002472168125677
r1-E,REVERSE_INC,5,2,0.0002994264068547
r1-E,REVERSE_INC,5,3,0.0002746391692198
r1-E,REVERSE_INC,5,4,0.0
r1-E,REVERSE_INC,5,5,0.0
r1-E,REVERSE_INC,5,6,0.0
r1-E,REVERSE_INC,5,7,0.0004569805169012
r1-E,REVERSE_INC,6,0,0.0004596720391418
r1-E,REVERSE_INC,6,1,0.0002268479001941
r1-E,REVERSE_INC,6,2,0.0002099115372402
r1-E,REVERSE_INC,6,3,0.0002519462723284
r1-E,REVERSE_INC,6,4,0.0002975973766297
r1-E,REVERSE_INC,6,5,0.0
r1-E,REVERSE_INC,6,6,0.0
r1-E,REVERSE_INC,6,7,0.0
r1-E,REVERSE_INC,7,0,0.0111615071073174
r1-E,REVERSE_INC,7,1,0.0007736395346
r1-E,REVERSE_INC,7,2,0.0009718569926917
r1-E,REVERSE_INC,7,3,0.0011777135077863
r1-E,REVERSE_INC,7,4,0.0031485299114137
r1-E,REVERSE_INC,7,5,0.0011111157946288
r1-E,REVERSE_INC,7,6,0.0
r1-E,REVERSE_INC,7,7,0.0
r1-E,REVERSE_SWAP,0,0,0.0
r1-E,REVERSE_SWAP,0,1,0.0
r1-E,REVERSE_SWAP,0,2,0.0007930019637569
r1-E,REVERSE_SWAP,0,3,0.0007222566055133
r1-E,REVERSE_SWAP,0,4,0.0017281232867389
r1-E,REVERSE_SWAP,0,5,0.000834944716189
r1-E,REVERSE_SWAP,0,6,0.0007834910065867
r1-E,REVERSE_SWAP,0,7,0.0052113328129053
r1-E,REVERSE_SWAP,1,0,0.0
r1-E,REVERSE_SWAP,1,1,0.0
r1-E,REVERSE_SWAP,1,2,0.0
r1-E,REVERSE_SWAP,1,3,8.314946899190545e-05
r1-E,REVERSE_SWAP,1,4,6.211869913386181e-05
r1-E,REVERSE_SWAP,1,5,6.212478183442727e-05
r1-E,REVERSE_SWAP,1,6,9.453346865484492e-05
r1-E,REVERSE_SWAP,1,7,0.0001130382806877
r1-E,REVERSE_SWAP,2,0,0.0004956508055329
r1-E,REVERSE_SWAP,2,1,0.0
r1-E,REVERSE_SWAP,2,2,0.0
r1-E,REVERSE_SWAP,2,3,0.0
r1-E,REVERSE_SWAP,2,4,0.0008923832792788
r1-E,REVERSE_SWAP,2,5,0.000410717271734
r1-E,REVERSE_SWAP,2,6,0.0003320262185297
r1-E,REVERSE_SWAP,2,7,0.0004802836047019
r1-E,REVERSE_SWAP,3,0,0.0002372325398027
r1-E,REVERSE_SWAP,3,1,0.0001940710062626
r1-E,REVERSE_SWAP,3,2,0.0
r1-E,REVERSE_SWAP,3,3,0.0
r1-E,REVERSE_SWAP,3,4,0.0
r1-E,REVERSE_SWAP,3,5,0.0002027783921221
r1-E,REVERSE_SWAP,3,6,0.000211484672036
r1-E,REVERSE_SWAP,3,7,0.0003151816199533
r1-E,REVERSE_SWAP,4,0,0.0016137365018948
r1-E,REVERSE_SWAP,4,1,0.0005906663136556
r1-E,REVERSE_SWAP,4,2,0.0013799857115373
r1-E,REVERSE_SWAP,4,3,0.0
r1-E,REVERSE_SWAP,4,4,0.0
r1-E,REVERSE_SWAP,4,5,0.0
r1-E,REVERSE_SWAP,4,6,0.000789847515989
r1-E,REVERSE_SWAP,4,7,0.003226893255487
r1-E,REVERSE_SWAP,5,0,0.0003328789316583
r1-E,REVERSE_SWAP,5,1,0.0001994113408727
r1-E,REVERSE_SWAP,5,2,0.000214169602259
r1-E,REVERSE_SWAP,5,3,0.0002119203709298
r1-E,REVERSE_SWAP,5,4,0.0
r1-E,REVERSE_SWAP,5,5,0.0
r1-E,REVERSE_SWAP,5,6,0.0
r1-E,REVERSE_SWAP,5,7,0.0003968219389207
r1-E,REVERSE_SWAP,6,0,0.0001848093088483
r1-E,REVERSE_SWAP,6,1,0.0001505120599176
r1-E,REVERSE_SWAP,6,2,0.0001312433305429
r1-E,REVERSE_SWAP,6,3,0.0001575776259414
r1-E,REVERSE_SWAP,6,4,0.000180301736691
r1-E,REVERSE_SWAP,6,5,0.0
r1-E,REVERSE_SWAP,6,6,0.0
r1-E,REVERSE_SWAP,6,7,0.0
r1-E,REVERSE_SWAP,7,0,0.0053041223436594
r1-E,REVERSE_SWAP,7,1,0.000751158921048
r1-E,REVERSE_SWAP,7,2,0.0009176449966616
r1-E,REVERSE_SWAP,7,3,0.0010498744668439
r1-E,REVERSE_SWAP,7,4,0.00336982938461
r1-E,REVERSE_SWAP,7,5,0.0009870581561699
r1-E,REVERSE_SWAP,7,6,0.0
r1-E,REVERSE_SWAP,7,7,0.0
r1-E,ROTATE_INC,0,0,0.0
r1-E,ROTATE_INC,0,1,0.0
r1-E,ROTATE_INC,0,2,0.0010059144115075
r1-E,ROTATE_INC,0,3,0.0010827085934579
r1-E,ROTATE_INC,0,4,0.0023453817702829
r1-E,ROTATE_INC,0,5,0.0010593227343633
r1-E,ROTATE_INC,0,6,0.0010713398223742
r1-E,ROTATE_INC,0,7,0.0109191527590155
r1-E,ROTATE_INC,1,0,0.0
r1-E,ROTATE_INC,1,1,0.0
r1-E,ROTATE_INC,1,2,0.0
r1-E,ROTATE_INC,1,3,4.942574378219433e-05
r1-E,ROTATE_INC,1,4,4.662474020733498e-05
r1-E,ROTATE_INC,1,5,4.213241845718585e-05
r1-E,ROTATE_INC,1,6,5.315494854585268e-05
r1-E,ROTATE_INC,1,7,6.306939758360386e-05
r1-E,ROTATE_INC,2,0,0.0004689277266152
r1-E,ROTATE_INC,2,1,0.0
r1-E,ROTATE_INC,2,2,0.0
r1-E,ROTATE_INC,2,3,0.0
r1-E,ROTATE_INC,2,4,0.0008252382394857
r1-E,ROTATE_INC,2,5,0.0004095645563211
r1-E,ROTATE_INC,2,6,0.0003230400325264
r1-E,ROTATE_INC,2,7,0.0004732983652502
r1-E,ROTATE_INC,3,0,0.000419667805545
r1-E,ROTATE_INC,3,1,0.0002402184181846
r1-E,ROTATE_INC,3,2,0.0
r1-E,ROTATE_INC,3,3,0.0
r1-E,ROTATE_INC,3,4,0.0
r1-E,ROTATE_INC,3,5,0.0002878470695577
r1-E,ROTATE_INC,3,6,0.0002906710724346
r1-E,ROTATE_INC,3,7,0.0004744163015857
r1-E,ROTATE_INC,4,0,0.0021053038071841
r1-E,ROTATE_INC,4,1,0.0006565647781826
r1-E,ROTATE_INC,4,2,0.0014504669234156
r1-E,ROTATE_INC,4,3,0.0
r1-E,ROTATE_INC,4,4,0.0
r1-E,ROTATE_INC,4,5,0.0
r1-E,ROTATE_INC,4,6,0.0008825841359794
r1-E,ROTATE_INC,4,7,0.0033565033227205
r1-E,ROTATE_INC,5,0,0.0005384464748203
r1-E,ROTATE_INC,5,1,0.0002398589276708
r1-E,ROTATE_INC,5,2,0.000296743644867
r1-E,ROTATE_INC,5,3,0.0002717589668463
r1-E,ROTATE_INC,5,4,0.0
r1-E,ROTATE_INC,5,5,0.0
r1-E,ROTATE_INC,5,6,0.0
r1-E,ROTATE_INC,5,7,0.0004741938028018
r1-E,ROTATE_INC,6,0,0.0004258305125404
r1-E,ROTATE_INC,6,1,0.0002186076599173
r1-E,ROTATE_INC,6,2,0.0002057077217614
r1-E,ROTATE_INC,6,3,0.0002506519376765
r1-E,ROTATE_INC,6,4,0.0002979031123686
r1-E,ROTATE_INC,6,5,0.0
r1-E,ROTATE_INC,6,6,0.0
r1-E,ROTATE_INC,6,7,0.0
r1-E,ROTATE_INC,7,0,0.0106203844770789
r1-E,ROTATE_INC,7,1,0.0007667854661121
r1-E,ROTATE_INC,7,2,0.0009821209823712
r1-E,ROTATE_INC,7,3,0.00122715102043
r1-E,ROTATE_INC,7,4,0.0034371868241578
r1-E,ROTATE_INC,7,5,0.0011366645339876
r1-E,ROTATE_INC,7,6,0.0
r1-E,ROTATE_INC,7,7,0.0
r1-E,ROTATE_SWAP,0,0,0.0
r1-E,ROTATE_SWAP,0,1,0.0
r1-E,ROTATE_SWAP,0,2,0.0007471700082533
r1-E,ROTATE_SWAP,0,3,0.0006987632950767
r1-E,ROTATE_SWAP,0,4,0.0016265076119452
