arm,step,cell_id,certificate_rank,update_norm,violation_norm,violation_ratio,eligible_for_ratio
sgd_with_decay_grad_projection,32,3,49,8.007291762623936e-05,2.7262365620117635e-05,0.340469238387221,True
sgd_with_decay_grad_projection,32,4,60,9.51180700212717e-05,3.43347383022774e-05,0.36096966573890005,True
sgd_with_decay_grad_projection,32,5,53,0.0001396118605043739,2.6351648557465523e-05,0.18874935319618205,True
sgd_with_decay_grad_projection,32,6,60,9.068335930351168e-05,2.7167579901288263e-05,0.29958726507663624,True
sgd_with_decay_grad_projection,32,7,53,7.429337711073458e-05,3.183596709277481e-05,0.428516886731455,True
sgd_with_decay_grad_projection,33,0,58,8.883245754987001e-05,3.0402625270653516e-05,0.34224680670732155,True
sgd_with_decay_grad_projection,33,1,60,0.00010706885950639844,3.150849443045445e-05,0.2942825232418673,True
sgd_with_decay_grad_projection,33,2,60,8.78803402883932e-05,2.8474985811044462e-05,0.32401997299486246,True
sgd_with_decay_grad_projection,33,3,49,8.231939864344895e-05,2.811334161378909e-05,0.34151538684145855,True
sgd_with_decay_grad_projection,33,4,60,9.90018670563586e-05,3.5409146221354604e-05,0.3576613948455731,True
sgd_with_decay_grad_projection,33,5,53,0.0001328305952483788,2.7176789444638416e-05,0.20459736094100464,True
sgd_with_decay_grad_projection,33,6,60,8.97805075510405e-05,2.8015820134896785e-05,0.31204791092233236,True
sgd_with_decay_grad_projection,33,7,53,7.676234963582829e-05,3.283079786342569e-05,0.4276940139467556,True
sgd_with_decay_grad_projection,34,0,58,8.849718869896606e-05,3.132341225864366e-05,0.35394810123568954,True
sgd_with_decay_grad_projection,34,1,60,0.00010205314902123064,3.24647335219197e-05,0.3181159377752269,True
sgd_with_decay_grad_projection,34,2,60,9.476750710746273e-05,2.9337556043174118e-05,0.3095739946006225,True
sgd_with_decay_grad_projection,34,3,49,8.471139881294221e-05,2.8964475859538652e-05,0.3419194573988548,True
sgd_with_decay_grad_projection,34,4,60,9.235888137482107e-05,3.648117490229197e-05,0.3949936807836199,True
sgd_with_decay_grad_projection,34,5,53,9.804526052903384e-05,2.799887806759216e-05,0.28557094581568265,True
sgd_with_decay_grad_projection,34,6,60,9.881620644591749e-05,2.8866128559457138e-05,0.2921193729809524,True
sgd_with_decay_grad_projection,34,7,53,8.07139731477946e-05,3.38242098223418e-05,0.41906262427874763,True
sgd_with_decay_grad_projection,35,0,58,9.3243652372621e-05,3.224516331101768e-05,0.3458161724118564,True
sgd_with_decay_grad_projection,35,1,60,0.0001020179406623356,3.341782576171681e-05,0.3275681239710257,True
sgd_with_decay_grad_projection,35,2,60,9.483948088018224e-05,3.0200189939932898e-05,0.3184347841343866,True
sgd_with_decay_grad_projection,35,3,49,9.000972204376012e-05,2.9816494134138338e-05,0.33125859213723413,True
sgd_with_decay_grad_projection,35,4,60,9.588623652234674e-05,3.7553876609308645e-05,0.3916503304299174,True
sgd_with_decay_grad_projection,35,5,53,0.0001074304964276962,2.8822219974244945e-05,0.2682871313487413,True
sgd_with_decay_grad_projection,35,6,60,9.907900675898418e-05,2.9714785341639072e-05,0.29991000125800743,True
sgd_with_decay_grad_projection,35,7,53,8.3109327533748e-05,3.481962994555943e-05,0.4189617526679969,True
sgd_with_decay_grad_projection,36,0,58,0.00010149357694899663,3.316640868433751e-05,0.32678332318725195,True
sgd_with_decay_grad_projection,36,1,60,0.0001083410024875775,3.437124178162776e-05,0.31725053927130004,True
sgd_with_decay_grad_projection,36,2,60,9.492275421507657e-05,3.106367512373254e-05,0.3272521436335078,True
sgd_with_decay_grad_projection,36,3,49,9.199983469443396e-05,3.066901626880281e-05,0.33335946784368337,True
sgd_with_decay_grad_projection,36,4,60,0.00011052600166294724,3.8626898458460346e-05,0.34948245234430825,True
sgd_with_decay_grad_projection,36,5,53,0.00014099694089964032,2.9645932954736054e-05,0.21025940389428888,True
sgd_with_decay_grad_projection,36,6,60,0.00010501346696401015,3.05645153275691e-05,0.29105328983177725,True
sgd_with_decay_grad_projection,36,7,53,8.382547093788162e-05,3.581273995223455e-05,0.42722980407164757,True
sgd_with_decay_grad_projection,37,0,58,9.885738836601377e-05,3.4087141102645546e-05,0.34481126116369387,True
sgd_with_decay_grad_projection,37,1,60,0.00011094423825852573,3.532697883201763e-05,0.3184210290513381,True
sgd_with_decay_grad_projection,37,2,60,9.927761857397854e-05,3.192569420207292e-05,0.32157997279822875,True
sgd_with_decay_grad_projection,37,3,49,9.295820927945897e-05,3.1522406061412767e-05,0.33910297935650224,True
sgd_with_decay_grad_projection,37,4,60,0.00010530792496865615,3.96991781599354e-05,0.37698186337609063,True
sgd_with_decay_grad_projection,37,5,53,0.00013058376498520374,3.0467703254544176e-05,0.2333192263577115,True
sgd_with_decay_grad_projection,37,6,60,0.00010539816139498726,3.1412437238032e-05,0.2980359099650297,True
sgd_with_decay_grad_projection,37,7,53,8.665923814987764e-05,3.6808891309192404e-05,0.4247543789939261,True
sgd_with_decay_grad_projection,38,0,58,0.00010490279964869842,3.5008742997888476e-05,0.3337255324109676,True
sgd_with_decay_grad_projection,38,1,60,0.0001174140052171424,3.6280533095123246e-05,0.3089966373179276,True
sgd_with_decay_grad_projection,38,2,60,0.0001011738131637685,3.278825170127675e-05,0.3240784384010957,True
sgd_with_decay_grad_projection,38,3,49,9.554316784488037e-05,3.237195051042363e-05,0.3388201469744141,True
sgd_with_decay_grad_projection,38,4,60,0.00012567358498927206,4.077175253769383e-05,0.32442579096274254,True
sgd_with_decay_grad_projection,38,5,53,0.0001956762425834313,3.129169999738224e-05,0.1599156822736137,True
sgd_with_decay_grad_projection,38,6,60,0.00011196578270755708,3.226213812013157e-05,0.28814283303189214,True
sgd_with_decay_grad_projection,38,7,53,8.815580076770857e-05,3.7802994484081864e-05,0.4288202673681437,True
sgd_with_decay_grad_projection,39,0,58,0.0001110312296077609,3.592912253225222e-05,0.32359474298883284,True
sgd_with_decay_grad_projection,39,1,60,0.0001269495696760714,3.723504050867632e-05,0.2933057615743061,True
sgd_with_decay_grad_projection,39,2,60,0.00010507801925996318,3.365137308719568e-05,0.32025130473473074,True
sgd_with_decay_grad_projection,39,3,49,9.96119633782655e-05,3.3224871003767475e-05,0.3335429755967835,True
sgd_with_decay_grad_projection,39,4,60,0.00012113407137803733,4.184632780379616e-05,0.34545464362166745,True
sgd_with_decay_grad_projection,39,5,53,0.00018466125766281039,3.211556759197265e-05,0.1739161090124234,True
sgd_with_decay_grad_projection,39,6,60,0.00011424276453908533,3.311050750198774e-05,0.2898258576439994,True
sgd_with_decay_grad_projection,39,7,53,9.380812844028696e-05,3.879856740240939e-05,0.41359493717552914,True
sgd_with_decay_grad_projection,40,0,58,0.00010359979205532,3.684925104607828e-05,0.3556884619103592,True
sgd_with_decay_grad_projection,40,1,60,0.0001241869613295421,3.81911922886502e-05,0.30752980483817766,True
sgd_with_decay_grad_projection,40,2,60,0.0001063140225596726,3.451184238656424e-05,0.3246217312732334,True
sgd_with_decay_grad_projection,40,3,49,0.00010262912837788463,3.407483018236235e-05,0.33201909037830224,True
sgd_with_decay_grad_projection,40,4,60,0.0001070357538992539,4.2918291001114994e-05,0.4009715355538092,True
sgd_with_decay_grad_projection,40,5,53,0.00011344107042532414,3.29376089212019e-05,0.29034994563573063,True
sgd_with_decay_grad_projection,40,6,60,0.00011308138346066698,3.395763269509189e-05,0.3002937473488693,True
sgd_with_decay_grad_projection,40,7,53,9.334986680187285e-05,3.979139364673756e-05,0.42626084625198835,True
sgd_with_decay_grad_projection,41,0,58,0.00011015932250302285,3.6850084143225104e-05,0.3345162531087431,True
sgd_with_decay_grad_projection,41,1,60,0.0001217492317664437,3.8189584302017465e-05,0.31367412700889896,True
sgd_with_decay_grad_projection,41,2,60,0.00010843208292499185,3.451302836765535e-05,0.3182916634852266,True
sgd_with_decay_grad_projection,41,3,49,9.911891538649797e-05,3.407526310184039e-05,0.34378163466769035,True
sgd_with_decay_grad_projection,41,4,60,0.0001157906954176724,4.29162937507499e-05,0.3706368048426373,True
sgd_with_decay_grad_projection,41,5,53,0.00015505659393966198,3.2938150980044156e-05,0.21242663682161703,True
sgd_with_decay_grad_projection,41,6,60,0.00011594058742048219,3.395789099158719e-05,0.2928904489291703,True
sgd_with_decay_grad_projection,41,7,53,9.51823967625387e-05,3.9791339077055454e-05,0.4180535478453379,True
sgd_with_decay_grad_projection,42,0,58,0.00011163605086039752,3.6849480238743126e-05,0.3300858425629736,True
sgd_with_decay_grad_projection,42,1,60,0.00012802137644030154,3.8189060433069244e-05,0.2983022148068781,True
sgd_with_decay_grad_projection,42,2,60,0.00011139013076899573,3.451336669968441e-05,0.3098422288543413,True
sgd_with_decay_grad_projection,42,3,49,9.946722275344655e-05,3.407441545277834e-05,0.3425692822918229,True
sgd_with_decay_grad_projection,42,4,60,0.00012646983668673784,4.2916788515867665e-05,0.33934406259120314,True
sgd_with_decay_grad_projection,42,5,53,0.0002190553495893255,3.2937252399278805e-05,0.15036041032856573,True
sgd_with_decay_grad_projection,42,6,60,0.00011255179560976103,3.395824751351029e-05,0.30171217640576753,True
sgd_with_decay_grad_projection,42,7,53,9.63043057709001e-05,3.9789472793927416e-05,0.4131640019857393,True
sgd_with_decay_grad_projection,43,0,58,0.0001098926441045478,3.684746116050519e-05,0.33530416094225307,True
sgd_with_decay_grad_projection,43,1,60,0.00011887840810231864,3.8185829907888547e-05,0.32121753812352927,True
sgd_with_decay_grad_projection,43,2,60,0.00011264651402598247,3.451212614891119e-05,0.3063754448235776,True
sgd_with_decay_grad_projection,43,3,49,0.00010269988706568256,3.4071257687173784e-05,0.3317555484128983,True
sgd_with_decay_grad_projection,43,4,60,0.00011549594637472183,4.291293953428976e-05,0.3715536389780025,True
sgd_with_decay_grad_projection,43,5,53,0.0001335575943812728,3.2935189665295184e-05,0.2465991512596018,True
sgd_with_decay_grad_projection,43,6,60,0.00011892198381246999,3.395423118490726e-05,0.2855168557643083,True
sgd_with_decay_grad_projection,43,7,53,9.494440746493638e-05,3.9787104469724e-05,0.4190568471909291,True
sgd_with_decay_grad_projection,44,0,58,0.00011490895849419758,3.6843128327745944e-05,0.3206288568787047,True
sgd_with_decay_grad_projection,44,1,60,0.0001213447394547984,3.818250843323767e-05,0.3146614207598134,True
sgd_with_decay_grad_projection,44,2,60,0.00011252353579038754,3.450863732723519e-05,0.30667928072256556,True
sgd_with_decay_grad_projection,44,3,49,9.965195931727067e-05,3.406819450901821e-05,0.3418717945994471,True
sgd_with_decay_grad_projection,44,4,60,0.00012421957217156887,4.2908344767056406e-05,0.34542337951678925,True
sgd_with_decay_grad_projection,44,5,53,0.00017988980107475072,3.2933348848018795e-05,0.1830751297082077,True
sgd_with_decay_grad_projection,44,6,60,0.00011374434689059854,3.395248859305866e-05,0.29849824824451765,True
sgd_with_decay_grad_projection,44,7,53,9.296954522142187e-05,3.978324093623087e-05,0.42791690992532877,True
sgd_with_decay_grad_projection,45,0,58,0.00011146324686706066,3.683958493638784e-05,0.33050880573949776,True
sgd_with_decay_grad_projection,45,1,60,0.0001250989589607343,3.8178663089638576e-05,0.3051876938195328,True
sgd_with_decay_grad_projection,45,2,60,0.00011319785699015483,3.450404983595945e-05,0.30481186171349967,True
sgd_with_decay_grad_projection,45,3,49,0.0001024043740471825,3.406501127756201e-05,0.3326519131811181,True
sgd_with_decay_grad_projection,45,4,60,0.00011575315875234082,4.290556171326898e-05,0.37066428082885505,True
sgd_with_decay_grad_projection,45,5,53,0.0001510060828877613,3.2928059226833284e-05,0.21805783170503126,True
sgd_with_decay_grad_projection,45,6,60,0.00011369786079740152,3.394863597350195e-05,0.2985864064356382,True
sgd_with_decay_grad_projection,45,7,53,9.592046990292147e-05,3.9778893551556394e-05,0.41470702944959004,True
sgd_with_decay_grad_projection,46,0,58,0.00010596120409900323,3.6832268961006775e-05,0.34760145400944725,True
sgd_with_decay_grad_projection,46,1,60,0.00012033461825922132,3.817448305198923e-05,0.3172360812457043,True
sgd_with_decay_grad_projection,46,2,60,0.00010956000915030017,3.449767245911062e-05,0.31487467381378387,True
sgd_with_decay_grad_projection,46,3,49,9.71149856923148e-05,3.4059459721902385e-05,0.35071270544279115,True
sgd_with_decay_grad_projection,46,4,60,0.0001107436473830603,4.289631397114135e-05,0.38734784881534484,True
sgd_with_decay_grad_projection,46,5,53,0.00012971682008355856,3.292291148682125e-05,0.25380603079698955,True
sgd_with_decay_grad_projection,46,6,60,0.00011439175432315096,3.394068335182965e-05,0.2967056782715583,True
sgd_with_decay_grad_projection,46,7,53,9.565643267706037e-05,3.977324377046898e-05,0.4157926680054257,True
sgd_with_decay_grad_projection,47,0,58,0.00011261715553700924,3.682561873574741e-05,0.3269982999761271,True
sgd_with_decay_grad_projection,47,1,60,0.00011992594954790547,3.816505704890005e-05,0.3182385203080353,True
sgd_with_decay_grad_projection,47,2,60,0.00011177823762409389,3.449109135544859e-05,0.30856713954351045,True
sgd_with_decay_grad_projection,47,3,49,0.00010058959742309526,3.405280222068541e-05,0.3385320426218833,True
sgd_with_decay_grad_projection,47,4,60,0.00011110693594673648,4.2888983443845063e-05,0.3860153526184022,True
sgd_with_decay_grad_projection,47,5,53,0.0001310925727011636,3.291668326710351e-05,0.251094950215409,True
sgd_with_decay_grad_projection,47,6,60,0.0001154304263764061,3.393641236471012e-05,0.2939988453308517,True
sgd_with_decay_grad_projection,47,7,53,9.506947390036657e-05,3.976406514993869e-05,0.41826322477968547,True
sgd_with_decay_grad_projection,48,0,58,0.00010997366916853935,3.6817094951402396e-05,0.33478099707847003,True
sgd_with_decay_grad_projection,48,1,60,0.00012042723392369226,3.815515447058715e-05,0.31683160785651066,True
sgd_with_decay_grad_projection,48,2,60,0.00011119663395220414,3.448292409302667e-05,0.310107622481998,True
sgd_with_decay_grad_projection,48,3,49,9.983144263969734e-05,3.404553353902884e-05,0.3410301634212855,True
sgd_with_decay_grad_projection,48,4,60,0.00011484918650239706,4.287950287107378e-05,0.3733548647889114,True
sgd_with_decay_grad_projection,48,5,53,0.00016075748135335743,3.2909418223425746e-05,0.2047146903625194,True
sgd_with_decay_grad_projection,48,6,60,0.00011935437942156568,3.3928226912394166e-05,0.2842646142735437,True
sgd_with_decay_grad_projection,48,7,53,9.44837011047639e-05,3.975701838498935e-05,0.42078175917478994,True
sgd_with_decay_grad_projection,49,0,58,0.00010403760097688064,3.6807763535762206e-05,0.353792886767437,True
sgd_with_decay_grad_projection,49,1,60,0.00012042369053233415,3.814551746472716e-05,0.3167609045972899,True
sgd_with_decay_grad_projection,49,2,60,0.0001122561443480663,3.447449125815183e-05,0.30710560345056137,True
sgd_with_decay_grad_projection,49,3,49,9.93572612060234e-05,3.403696246095933e-05,0.3425714608599178,True
sgd_with_decay_grad_projection,49,4,60,0.0001081646405509673,4.286797411623411e-05,0.39632151044511776,True
sgd_with_decay_grad_projection,49,5,53,0.00012216545292176306,3.28988280671183e-05,0.26929730959938397,True
sgd_with_decay_grad_projection,49,6,60,0.00011855938646476716,3.3919597626663744e-05,0.2860979493230242,True
sgd_with_decay_grad_projection,49,7,53,9.140036127064377e-05,3.9744816604070365e-05,0.434843097080762,True
sgd_with_decay_grad_projection,50,0,58,0.00010560746159171686,3.679711153381504e-05,0.3484328723631427,True
sgd_with_decay_grad_projection,50,1,60,0.00012427523324731737,3.813431612798013e-05,0.30685370547835683,True
sgd_with_decay_grad_projection,50,2,60,0.00010972029849654064,3.4464614145690575e-05,0.3141133801478295,True
sgd_with_decay_grad_projection,50,3,49,9.913188114296645e-05,3.402485526748933e-05,0.34322817777654235,True
sgd_with_decay_grad_projection,50,4,60,0.00011489915050333366,4.285325121600181e-05,0.3729640354633818,True
sgd_with_decay_grad_projection,50,5,53,0.00013203264097683132,3.289037340437062e-05,0.24910789416864146,True
sgd_with_decay_grad_projection,50,6,60,0.0001124939153669402,3.390914207557216e-05,0.3014308966270234,True
sgd_with_decay_grad_projection,50,7,53,9.296069765696302e-05,3.973393904743716e-05,0.4274272850945379,True
sgd_with_decay_grad_projection,51,0,58,0.00010378984734416008,3.6784545955015346e-05,0.3544137171589296,True
sgd_with_decay_grad_projection,51,1,60,0.00012355405488051474,3.812341674347408e-05,0.3085565785095881,True
sgd_with_decay_grad_projection,51,2,60,0.00011574531527003273,3.445065885898657e-05,0.29764192599045225,True
sgd_with_decay_grad_projection,51,3,49,0.00010466730600455776,3.401471985853277e-05,0.3249794117379135,True
sgd_with_decay_grad_projection,51,4,60,0.00011053953494410962,4.283975067664869e-05,0.38755138883800894,True
sgd_with_decay_grad_projection,51,5,53,0.00011511922639328986,3.2878673664527014e-05,0.28560540588238403,True
sgd_with_decay_grad_projection,51,6,60,0.00012378640531096607,3.389837365830317e-05,0.2738456884607059,True
sgd_with_decay_grad_projection,51,7,53,9.458643762627617e-05,3.97188778151758e-05,0.4199214854902241,True
sgd_with_decay_grad_projection,52,0,58,0.00011130595521535724,3.676980486488901e-05,0.330348941917771,True
sgd_with_decay_grad_projection,52,1,60,0.00012756537762470543,3.8109203160274774e-05,0.2987425238033528,True
sgd_with_decay_grad_projection,52,2,60,0.0001101162561099045,3.443880632403307e-05,0.31274951789961847,True
sgd_with_decay_grad_projection,52,3,49,9.903586760628968e-05,3.4000706364167854e-05,0.343317091500811,True
sgd_with_decay_grad_projection,52,4,60,0.00011903616541530937,4.282385634724051e-05,0.3597550025076487,True
sgd_with_decay_grad_projection,52,5,53,0.0001499390637036413,3.286642095190473e-05,0.21919851919088676,True
sgd_with_decay_grad_projection,52,6,60,0.0001230393536388874,3.388386539882049e-05,0.27539046753185153,True
sgd_with_decay_grad_projection,52,7,53,9.591998968971893e-05,3.9704613300273195e-05,0.4139347076117772,True
sgd_with_decay_grad_projection,53,0,58,0.00010823221236933023,3.675607149489224e-05,0.3396038051025187,True
sgd_with_decay_grad_projection,53,1,60,0.0001160640676971525,3.8094454794190824e-05,0.3282191915362815,True
sgd_with_decay_grad_projection,53,2,60,0.00011330147390253842,3.442594606895e-05,0.30384375930289603,True
sgd_with_decay_grad_projection,53,3,49,0.00010326477058697492,3.398710396140814e-05,0.3291258329350242,True
sgd_with_decay_grad_projection,53,4,60,0.00011553534568520263,4.280751818441786e-05,0.3705144738177386,True
sgd_with_decay_grad_projection,53,5,53,0.0001395941071677953,3.285243292339146e-05,0.23534254672053986,True
sgd_with_decay_grad_projection,53,6,60,0.0001167023292509839,3.387087053852156e-05,0.2902330267585724,True
sgd_with_decay_grad_projection,53,7,53,9.315006900578737e-05,3.9688336983090267e-05,0.4260687832078328,True
sgd_with_decay_grad_projection,54,0,58,0.00011571497452678159,3.673904211609624e-05,0.31749600212803225,True
sgd_with_decay_grad_projection,54,1,60,0.00012492877431213856,3.807674875133671e-05,0.3047876572567107,True
sgd_with_decay_grad_projection,54,2,60,0.00011613836977630854,3.4410437365295365e-05,0.29628827350757764,True
sgd_with_decay_grad_projection,54,3,49,0.00010664786532288417,3.397362888790667e-05,0.3185589178601008,True
sgd_with_decay_grad_projection,54,4,60,0.00013338483404368162,4.27875856985338e-05,0.3207829861957057,True
sgd_with_decay_grad_projection,54,5,53,0.0001838844473240897,3.284045305917971e-05,0.17859287916126323,True
sgd_with_decay_grad_projection,54,6,60,0.00012422121653798968,3.385713353054598e-05,0.27255515765808447,True
sgd_with_decay_grad_projection,54,7,53,9.516355203231797e-05,3.967151133110747e-05,0.41687715587536806,True
sgd_with_decay_grad_projection,55,0,58,0.00010873900464503095,3.672239472507499e-05,0.3377113346516343,True
sgd_with_decay_grad_projection,55,1,60,0.00012144091306254268,3.806055974564515e-05,0.31340804735744804,True
sgd_with_decay_grad_projection,55,2,60,0.0001096373307518661,3.4393913665553555e-05,0.31370622684793814,True
sgd_with_decay_grad_projection,55,3,49,0.00010032936552306637,3.3958211133722216e-05,0.3384673133156383,True
sgd_with_decay_grad_projection,55,4,60,0.00011707381054293364,4.276647450751625e-05,0.3652949702746528,True
sgd_with_decay_grad_projection,55,5,53,0.00015802997222635895,3.28249552694615e-05,0.20771347738219062,True
sgd_with_decay_grad_projection,55,6,60,0.00011498515959829092,3.3839802199508995e-05,0.2942971251545304,True
sgd_with_decay_grad_projection,55,7,53,9.368253813590854e-05,3.965446740039624e-05,0.4232855745174468,True
sgd_with_decay_grad_projection,56,0,58,0.00010438293247716501,3.6704841477330774e-05,0.3516364242183363,True
sgd_with_decay_grad_projection,56,1,60,0.00011510230251587927,3.803846630034968e-05,0.3304752827566303,True
sgd_with_decay_grad_projection,56,2,60,0.00010786108032334596,3.437596024014056e-05,0.3187058744301691,True
sgd_with_decay_grad_projection,56,3,49,9.615007002139464e-05,3.393939550733194e-05,0.3529835718975182,True
sgd_with_decay_grad_projection,56,4,60,0.00011494615318952128,4.274540697224438e-05,0.37187331123550665,True
sgd_with_decay_grad_projection,56,5,53,0.00014268116501625627,3.280738019384444e-05,0.22993490388287516,True
sgd_with_decay_grad_projection,56,6,60,0.00010776390990940854,3.382289287401363e-05,0.3138610374158262,True
sgd_with_decay_grad_projection,56,7,53,9.20498205232434e-05,3.9633672713534907e-05,0.4305676215083921,True
sgd_with_decay_grad_projection,57,0,58,0.00010643836139934137,3.6684374208562076e-05,0.34465368859140844,True
sgd_with_decay_grad_projection,57,1,60,0.00012311410682741553,3.8017573388060555e-05,0.30879948739387814,True
sgd_with_decay_grad_projection,57,2,60,0.00011145168537041172,3.435829057707451e-05,0.30827968329598987,True
sgd_with_decay_grad_projection,57,3,49,0.00010250431660097092,3.392076541786082e-05,0.33092035742248116,True
sgd_with_decay_grad_projection,57,4,60,0.00010849061800399795,4.272421574569307e-05,0.3938056224392881,True
sgd_with_decay_grad_projection,57,5,53,0.00011503451969474554,3.279111479059793e-05,0.2850545609488139,True
sgd_with_decay_grad_projection,57,6,60,0.00011441649257903919,3.380633643246256e-05,0.29546733495297217,True
sgd_with_decay_grad_projection,57,7,53,9.350069012725726e-05,3.9611521060578525e-05,0.4236495001589459,True
sgd_with_decay_grad_projection,58,0,58,0.00010208527237409726,3.666333213914186e-05,0.3591441833611691,True
sgd_with_decay_grad_projection,58,1,60,0.00012351367331575602,3.7997444451320916e-05,0.3076375523748286,True
sgd_with_decay_grad_projection,58,2,60,0.00011643909965641797,3.433855454204604e-05,0.2949057004774568,True
sgd_with_decay_grad_projection,58,3,49,0.00010211452899966389,3.390219353605062e-05,0.3320016606467484,True
sgd_with_decay_grad_projection,58,4,60,0.00010981912782881409,4.269882629159838e-05,0.38881046268503233,True
sgd_with_decay_grad_projection,58,5,53,0.00012737946235574782,3.277133509982377e-05,0.2572733016490999,True
sgd_with_decay_grad_projection,58,6,60,0.00011910698231076822,3.378577093826607e-05,0.2836590265250347,True
sgd_with_decay_grad_projection,58,7,53,9.479399886913598e-05,3.958859451813623e-05,0.41762764070287856,True
sgd_with_decay_grad_projection,59,0,58,0.00010453725553816184,3.664148971438408e-05,0.35051130025598026,True
sgd_with_decay_grad_projection,59,1,60,0.00012062265886925161,3.797395766014233e-05,0.314816119138013,True
sgd_with_decay_grad_projection,59,2,60,0.00011224581248825416,3.4318432881264016e-05,0.3057435445897965,True
sgd_with_decay_grad_projection,59,3,49,9.695110202301294e-05,3.388166078366339e-05,0.34947163804439674,True
sgd_with_decay_grad_projection,59,4,60,0.0001125535272876732,4.267103940946981e-05,0.3791177412085012,True
sgd_with_decay_grad_projection,59,5,53,0.00013053852308075875,3.274989649071358e-05,0.25088299964577954,True
sgd_with_decay_grad_projection,59,6,60,0.00011810844443971291,3.376589302206412e-05,0.2858888955515,True
sgd_with_decay_grad_projection,59,7,53,9.293985203839839e-05,3.956474029109813e-05,0.4257026345280731,True
sgd_with_decay_grad_projection,60,0,58,0.00010614407801767811,3.6616853321902454e-05,0.3449731125916499,True
sgd_with_decay_grad_projection,60,1,60,0.00012475701805669814,3.794826989178546e-05,0.3041774336924415,True
sgd_with_decay_grad_projection,60,2,60,0.00010934557212749496,3.429587377468124e-05,0.31364665979383427,True
sgd_with_decay_grad_projection,60,3,49,9.776198567124084e-05,3.3858927054097876e-05,0.34634041519594383,True
sgd_with_decay_grad_projection,60,4,60,0.00012482076999731362,4.264387098373845e-05,0.3416408234223792,True
sgd_with_decay_grad_projection,60,5,53,0.0002021269319811836,3.2729840313550085e-05,0.16192716047691166,True
sgd_with_decay_grad_projection,60,6,60,0.00011955691297771409,3.3743581298040226e-05,0.28223864413504496,True
sgd_with_decay_grad_projection,60,7,53,9.272140596294776e-05,3.95408169424627e-05,0.4264475511923966,True
sgd_with_decay_grad_projection,61,0,58,0.00010974096221616492,3.659264257294126e-05,0.333445611379062,True
sgd_with_decay_grad_projection,61,1,60,0.00012377365783322603,3.7922229239484295e-05,0.3063836812853785,True
sgd_with_decay_grad_projection,61,2,60,0.00010785779886646196,3.4271739423274994e-05,0.3177492908784215,True
sgd_with_decay_grad_projection,61,3,49,0.00010013584687840194,3.383583316463046e-05,0.3378993026125705,True
sgd_with_decay_grad_projection,61,4,60,0.0001069386926246807,4.26162951043807e-05,0.3985114616599838,True
sgd_with_decay_grad_projection,61,5,53,0.00011034320050384849,3.2707739592297e-05,0.29641825818472595,True
sgd_with_decay_grad_projection,61,6,60,0.00011830602306872606,3.372138598933816e-05,0.28503524021523036,True
sgd_with_decay_grad_projection,61,7,53,9.394309745403007e-05,3.951117832912132e-05,0.4205862801987061,True
sgd_with_decay_grad_projection,62,0,58,0.00010893635771935806,3.6567002098308876e-05,0.33567307121502765,True
sgd_with_decay_grad_projection,62,1,60,0.0001222269347636029,3.789577021962032e-05,0.3100443448317636,True
sgd_with_decay_grad_projection,62,2,60,0.00010747422493295744,3.4247768780915067e-05,0.31866029723516104,True
sgd_with_decay_grad_projection,62,3,49,9.727192082209513e-05,3.3813495974754915e-05,0.34761825757486214,True
sgd_with_decay_grad_projection,62,4,60,0.00011659628216875717,4.258654735167511e-05,0.3652478980829681,True
sgd_with_decay_grad_projection,62,5,53,0.00019048516696784645,3.268514774390496e-05,0.1715889383546238,True
sgd_with_decay_grad_projection,62,6,60,0.00011606462066993117,3.369656405993737e-05,0.2903258854861467,True
sgd_with_decay_grad_projection,62,7,53,9.269911970477551e-05,3.948368612327613e-05,0.4259337717886474,True
sgd_with_decay_grad_projection,63,0,58,0.00010540007497183979,3.653969906736165e-05,0.3466762118570401,True
sgd_with_decay_grad_projection,63,1,60,0.00011193369573447853,3.7867903301957995e-05,0.33830655474361443,True
sgd_with_decay_grad_projection,63,2,60,0.0001128844523918815,3.422214285819791e-05,0.30316081470842404,True
sgd_with_decay_grad_projection,63,3,49,9.941671305568889e-05,3.378754263394512e-05,0.33985776893630604,True
sgd_with_decay_grad_projection,63,4,60,0.00010652062337612733,4.255472595104948e-05,0.39949752642068204,True
sgd_with_decay_grad_projection,63,5,53,0.00012452657392714173,3.2660951546858996e-05,0.26228097549433393,True
sgd_with_decay_grad_projection,63,6,60,0.0001184330612886697,3.367077079019509e-05,0.28430212087335616,True
sgd_with_decay_grad_projection,63,7,53,9.239136124961078e-05,3.945519347325899e-05,0.4270441793753853,True
sgd_with_decay_grad_projection,64,0,58,0.00010499551717657596,3.6511311918729916e-05,0.3477416231931644,True
sgd_with_decay_grad_projection,64,1,60,0.0001160228785010986,3.7838806747458875e-05,0.3261322845129058,True
sgd_with_decay_grad_projection,64,2,60,0.00011122514843009412,3.419660424697213e-05,0.3074538845053651,True
sgd_with_decay_grad_projection,64,3,49,0.00010063744412036613,3.375997403054498e-05,0.335461358246593,True
sgd_with_decay_grad_projection,64,4,60,0.00011438014189479873,4.2521955037955195e-05,0.37175993980934974,True
sgd_with_decay_grad_projection,64,5,53,0.00011850727605633438,3.263336475356482e-05,0.2753701339205694,True
sgd_with_decay_grad_projection,64,6,60,0.00011021750106010586,3.364410804351792e-05,0.30525195558478985,True
