replicate,arm,tokens,phase,ppl,nll,fixed4_ppl,clm01_start_ppl,textnca_frozen_ppl,ppl_vs_fixed4,ppl_vs_clm01,ppl_vs_textnca,health
2,fixed4,100000,pre_birth_1,17.288852863645445,2.850061950683594,,15.599153887514007,16.238355017830777,,1.1083199119847085,1.0646923807652409,RED
2,fixed4,200000,pre_birth_1,17.506491891085066,2.86257177734375,,15.599153887514007,16.238355017830777,,1.1222718884193934,1.0780951563050438,RED
2,fixed4,300000,pre_birth_1,17.073220262660822,2.837511169433594,,15.599153887514007,16.238355017830777,,1.0944965596067808,1.0514131661682053,YELLOW
2,fixed4,400000,pre_birth_1,16.894062337842715,2.8269622192382813,,15.599153887514007,16.238355017830777,,1.0830114543177365,1.0403801566902515,YELLOW
2,fixed4,500000,post_birth_1,16.576419959851282,2.807981201171875,,15.599153887514007,16.238355017830777,,1.0626486589839663,1.0208189155643714,YELLOW
2,fixed4,600000,post_birth_1,16.475790974761054,2.80189208984375,,15.599153887514007,16.238355017830777,,1.0561977331314574,1.0146219217814585,YELLOW
2,fixed4,700000,post_birth_1,16.118228986779,2.7799508666992185,,15.599153887514007,16.238355017830777,,1.033275849639542,0.9926023275806033,YELLOW
2,fixed4,800000,post_birth_1,16.111514129202426,2.7795341796875,,15.599153887514007,16.238355017830777,,1.03284538670386,0.9921888092427422,YELLOW
2,fixed4,900000,post_birth_1,15.944129391373552,2.7690906982421875,,15.599153887514007,16.238355017830777,,1.0221150138236454,0.9818808231416208,GREEN
2,fixed4,1000000,post_birth_2,15.87590984877882,2.7648028564453124,,15.599153887514007,16.238355017830777,,1.0177417290232862,0.9776796868491933,GREEN
2,fixed4,1100000,post_birth_2,15.7786955073339,2.75866064453125,,15.599153887514007,16.238355017830777,,1.011509702456593,0.9716929756744361,GREEN
2,fixed4,1200000,post_birth_2,15.967320893549319,2.770544189453125,,15.599153887514007,16.238355017830777,,1.0236017292149417,0.983309015969669,GREEN
2,fixed4,1300000,post_birth_2,15.219873649376611,2.72260205078125,,15.599153887514007,16.238355017830777,,0.9756858454713379,0.9372792769134677,GREEN
2,fixed4,1400000,post_birth_2,15.358763424506758,2.7316862182617188,,15.599153887514007,16.238355017830777,,0.98458951910208,0.9458324693382938,GREEN
2,fixed4,1500000,complete,14.981118618212166,2.7067906494140623,,15.599153887514007,16.238355017830777,,0.960380205634324,0.9225761231209637,GREEN
