replicate,stage,candidate,arm,step,stream_key_posthoc,family_posthoc,branch,route_margin,candidate_parent_branch
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,222,STORY,STORY,2,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,222,STORY,STORY,2,0.0512870550155639,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,223,STORY,STORY,0,0.095874011516571,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,223,STORY,STORY,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,223,STORY,STORY,0,0.148147702217102,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,224,ARITH_A,ARITHMETIC,0,0.7302535772323608,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,224,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,224,ARITH_A,ARITHMETIC,0,0.7044270634651184,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,225,ARITH_A,ARITHMETIC,0,0.7193292379379272,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,225,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,225,ARITH_A,ARITHMETIC,0,0.6948111653327942,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,226,ARITH_A,ARITHMETIC,0,0.7275981903076172,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,226,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,226,ARITH_A,ARITHMETIC,0,0.6985140442848206,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,227,ARITH_A,ARITHMETIC,0,0.722312331199646,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,227,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,227,ARITH_A,ARITHMETIC,0,0.6937185525894165,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,228,STORY,STORY,1,1.5180988311767578,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,228,STORY,STORY,1,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,228,STORY,STORY,2,0.8703613877296448,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,229,STORY,STORY,1,0.8795980215072632,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,229,STORY,STORY,2,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,229,STORY,STORY,2,0.5703531503677368,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,230,STORY,STORY,0,0.1694792509078979,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,230,STORY,STORY,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,230,STORY,STORY,0,0.0977667570114135,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,231,ARITH_A,ARITHMETIC,0,0.724189817905426,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,231,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,231,ARITH_A,ARITHMETIC,0,0.7023957371711731,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,232,ARITH_A,ARITHMETIC,0,0.7256600260734558,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,232,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,232,ARITH_A,ARITHMETIC,0,0.7026496529579163,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,233,STORY,STORY,1,1.1248854398727417,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,233,STORY,STORY,1,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,233,STORY,STORY,2,0.6674177050590515,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,234,ARITH_A,ARITHMETIC,0,0.7292861938476562,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,234,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,234,ARITH_A,ARITHMETIC,0,0.7029507756233215,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,235,ARITH_A,ARITHMETIC,0,0.7225064635276794,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,235,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,235,ARITH_A,ARITHMETIC,0,0.7012275457382202,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,236,STATE_MACHINE,SELECTED,0,0.685951828956604,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,236,STATE_MACHINE,SELECTED,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,236,STATE_MACHINE,SELECTED,0,0.6847939491271973,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,237,STATE_MACHINE,SELECTED,0,0.6845717430114746,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,237,STATE_MACHINE,SELECTED,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,237,STATE_MACHINE,SELECTED,0,0.6825209259986877,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,238,ARITH_A,ARITHMETIC,0,0.730206310749054,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,238,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,238,ARITH_A,ARITHMETIC,0,0.7072235345840454,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,239,STORY,STORY,1,0.5141808986663818,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,239,STORY,STORY,2,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,239,STORY,STORY,1,0.2197068929672241,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,240,ARITH_A,ARITHMETIC,0,0.7283010482788086,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,240,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,240,ARITH_A,ARITHMETIC,0,0.7037926316261292,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,241,STORY,STORY,0,0.0535268783569335,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,241,STORY,STORY,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,241,STORY,STORY,1,0.0298407673835754,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,242,ARITH_A,ARITHMETIC,0,0.727560818195343,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,242,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,242,ARITH_A,ARITHMETIC,0,0.7030255794525146,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,243,ARITH_A,ARITHMETIC,0,0.7222889065742493,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,243,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,243,ARITH_A,ARITHMETIC,0,0.6939189434051514,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,244,STORY,STORY,1,0.384326159954071,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,244,STORY,STORY,1,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,244,STORY,STORY,2,0.0799223184585571,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,245,STATE_MACHINE,SELECTED,0,0.6827376484870911,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,245,STATE_MACHINE,SELECTED,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,245,STATE_MACHINE,SELECTED,0,0.6845846772193909,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,246,STATE_MACHINE,SELECTED,0,0.6877612471580505,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,246,STATE_MACHINE,SELECTED,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,246,STATE_MACHINE,SELECTED,0,0.6883118152618408,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,247,ARITH_A,ARITHMETIC,0,0.7264540791511536,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,247,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,247,ARITH_A,ARITHMETIC,0,0.7054331302642822,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,248,STORY,STORY,0,0.0726892352104187,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,248,STORY,STORY,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,248,STORY,STORY,1,0.0302435159683227,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,249,STATE_MACHINE,SELECTED,0,0.6783334016799927,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,249,STATE_MACHINE,SELECTED,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,249,STATE_MACHINE,SELECTED,0,0.6784060001373291,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,250,ARITH_A,ARITHMETIC,0,0.7289774417877197,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,250,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,250,ARITH_A,ARITHMETIC,0,0.7045612931251526,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,251,STATE_MACHINE,SELECTED,0,0.6764291524887085,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,251,STATE_MACHINE,SELECTED,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,251,STATE_MACHINE,SELECTED,0,0.6749419569969177,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,252,ARITH_A,ARITHMETIC,0,0.7251015901565552,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,252,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,252,ARITH_A,ARITHMETIC,0,0.7069488167762756,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,253,STORY,STORY,1,0.996349573135376,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,253,STORY,STORY,2,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,253,STORY,STORY,2,0.1092529296875,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,254,STORY,STORY,1,1.136764645576477,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,254,STORY,STORY,1,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,254,STORY,STORY,1,0.1490554809570312,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,255,ARITH_A,ARITHMETIC,0,0.7287283539772034,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,255,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,255,ARITH_A,ARITHMETIC,0,0.706146776676178,1
0,C_WEAK_SELECTED,STATE_MACHINE,incumbent,256,ARITH_A,ARITHMETIC,0,0.7225154638290405,1
0,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,256,ARITH_A,ARITHMETIC,0,,1
0,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,256,ARITH_A,ARITHMETIC,0,0.6924539804458618,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,1,ARITH_A,ARITHMETIC,0,1.070215106010437,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,1,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,1,ARITH_A,ARITHMETIC,0,1.1016175746917725,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,2,STORY,STORY,0,0.5228304266929626,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,2,STORY,STORY,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,2,STORY,STORY,0,0.5566385388374329,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,3,STORY,STORY,1,1.1134129762649536,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,3,STORY,STORY,1,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,3,STORY,STORY,1,1.1128647327423096,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,4,STORY,STORY,0,0.5686894059181213,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,4,STORY,STORY,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,4,STORY,STORY,0,0.6057276129722595,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,5,STORY,STORY,1,1.4754321575164795,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,5,STORY,STORY,2,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,5,STORY,STORY,1,0.9070082902908324,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,6,ARITH_A,ARITHMETIC,0,1.0608868598937988,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,6,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,6,ARITH_A,ARITHMETIC,0,1.092206358909607,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,7,STORY,STORY,1,1.1989712715148926,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,7,STORY,STORY,1,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,7,STORY,STORY,1,1.219205379486084,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,8,STATE_MACHINE,SELECTED,0,1.0467199087142944,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,8,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,8,STATE_MACHINE,SELECTED,0,1.074077844619751,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,9,ARITH_A,ARITHMETIC,0,1.0611679553985596,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,9,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,9,ARITH_A,ARITHMETIC,0,1.0912387371063232,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,10,STORY,STORY,1,0.0088350176811218,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,10,STORY,STORY,2,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,10,STORY,STORY,1,0.0286896228790283,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,11,ARITH_A,ARITHMETIC,0,1.054007649421692,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,11,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,11,ARITH_A,ARITHMETIC,0,1.084018349647522,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,12,ARITH_A,ARITHMETIC,0,1.073026180267334,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,12,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,12,ARITH_A,ARITHMETIC,0,1.1047486066818235,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,13,STATE_MACHINE,SELECTED,0,1.0510433912277222,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,13,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,13,STATE_MACHINE,SELECTED,0,1.07945454120636,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,14,STATE_MACHINE,SELECTED,0,1.0518882274627686,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,14,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,14,STATE_MACHINE,SELECTED,0,1.081214189529419,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,15,ARITH_A,ARITHMETIC,0,1.055909276008606,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,15,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,15,ARITH_A,ARITHMETIC,0,1.0867509841918943,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,16,STATE_MACHINE,SELECTED,0,1.048245191574097,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,16,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,16,STATE_MACHINE,SELECTED,0,1.0765851736068726,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,17,ARITH_A,ARITHMETIC,0,1.0678653717041016,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,17,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,17,ARITH_A,ARITHMETIC,0,1.098720669746399,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,18,STATE_MACHINE,SELECTED,0,1.0505449771881104,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,18,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,18,STATE_MACHINE,SELECTED,0,1.079795241355896,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,19,STATE_MACHINE,SELECTED,0,1.0428012609481812,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,19,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,19,STATE_MACHINE,SELECTED,0,1.0698273181915283,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,20,STATE_MACHINE,SELECTED,0,1.0427476167678833,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,20,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,20,STATE_MACHINE,SELECTED,0,1.0707545280456543,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,21,STORY,STORY,1,0.634066104888916,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,21,STORY,STORY,1,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,21,STORY,STORY,1,0.612682580947876,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,22,STATE_MACHINE,SELECTED,0,1.048287034034729,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,22,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,22,STATE_MACHINE,SELECTED,0,1.0762560367584229,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,23,STORY,STORY,1,0.5002923011779785,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,23,STORY,STORY,2,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,23,STORY,STORY,1,0.5016570091247559,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,24,STORY,STORY,1,0.4949747323989868,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,24,STORY,STORY,1,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,24,STORY,STORY,1,0.1533678770065307,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,25,STATE_MACHINE,SELECTED,0,1.055019736289978,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,25,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,25,STATE_MACHINE,SELECTED,0,1.08479642868042,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,26,STORY,STORY,1,0.0484470129013061,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,26,STORY,STORY,2,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,26,STORY,STORY,1,0.0141468048095703,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,27,STORY,STORY,0,0.0215684175491333,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,27,STORY,STORY,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,27,STORY,STORY,0,0.0416564345359802,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,28,ARITH_A,ARITHMETIC,0,1.061304807662964,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,28,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,28,ARITH_A,ARITHMETIC,0,1.092840552330017,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,29,ARITH_A,ARITHMETIC,0,1.0563403367996216,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,29,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,29,ARITH_A,ARITHMETIC,0,1.085608959197998,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,30,ARITH_A,ARITHMETIC,0,1.0829999446868896,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,30,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,30,ARITH_A,ARITHMETIC,0,1.1163837909698486,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,31,STATE_MACHINE,SELECTED,0,1.0493398904800415,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,31,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,31,STATE_MACHINE,SELECTED,0,1.078053593635559,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,32,STORY,STORY,1,0.1771385669708252,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,32,STORY,STORY,1,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,32,STORY,STORY,1,0.1496448516845703,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,33,STORY,STORY,0,0.0262376070022583,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,33,STORY,STORY,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,33,STORY,STORY,0,0.0262855887413024,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,34,ARITH_A,ARITHMETIC,0,1.080847144126892,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,34,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,34,ARITH_A,ARITHMETIC,0,1.113039493560791,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,35,STORY,STORY,1,0.5887550115585327,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,35,STORY,STORY,2,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,35,STORY,STORY,1,0.564448356628418,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,36,ARITH_A,ARITHMETIC,0,1.0782586336135864,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,36,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,36,ARITH_A,ARITHMETIC,0,1.1116441488265991,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,37,STORY,STORY,0,0.2002878189086914,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,37,STORY,STORY,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,37,STORY,STORY,0,0.2357940673828125,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,38,STATE_MACHINE,SELECTED,0,1.048277497291565,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,38,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,38,STATE_MACHINE,SELECTED,0,1.077113151550293,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,39,ARITH_A,ARITHMETIC,0,1.0501229763031006,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,39,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,39,ARITH_A,ARITHMETIC,0,1.081661581993103,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,40,STATE_MACHINE,SELECTED,0,1.047606110572815,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,40,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,40,STATE_MACHINE,SELECTED,0,1.075103521347046,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,41,ARITH_A,ARITHMETIC,0,1.074836254119873,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,41,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,41,ARITH_A,ARITHMETIC,0,1.1069639921188354,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,42,ARITH_A,ARITHMETIC,0,1.0654631853103638,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,42,ARITH_A,ARITHMETIC,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,42,ARITH_A,ARITHMETIC,0,1.09697425365448,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,43,STATE_MACHINE,SELECTED,0,1.0507956743240356,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,43,STATE_MACHINE,SELECTED,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,43,STATE_MACHINE,SELECTED,0,1.0793620347976685,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,44,STORY,STORY,1,1.2467143535614014,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,44,STORY,STORY,1,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,44,STORY,STORY,1,1.2017742395401,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,45,STORY,STORY,1,0.7943507432937622,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,45,STORY,STORY,2,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,45,STORY,STORY,1,0.7821753025054932,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,46,STORY,STORY,0,0.1358566880226135,1
0,D_STRONG_SELECTED,STATE_MACHINE,capacity-shadow,46,STORY,STORY,0,,1
0,D_STRONG_SELECTED,STATE_MACHINE,geometry-shadow,46,STORY,STORY,0,0.1358874440193176,1
0,D_STRONG_SELECTED,STATE_MACHINE,incumbent,47,ARITH_A,ARITHMETIC,0,1.0783392190933228,1
