replicate,arm,tokens,phase,ppl,nll,fixed4_ppl,clm01_start_ppl,textnca_frozen_ppl,ppl_vs_fixed4,ppl_vs_clm01,ppl_vs_textnca,health
1,pressure_growth,100000,pre_birth_1,17.257596811580672,2.84825244140625,,15.599153887514007,16.238355017830777,,1.1063162102268975,1.062767552047649,RED
1,pressure_growth,200000,pre_birth_1,17.23432887024947,2.846903259277344,,15.599153887514007,16.238355017830777,,1.1048245946239625,1.0613346518982403,RED
1,pressure_growth,300000,pre_birth_1,16.79708335020634,2.8212052612304688,,15.599153887514007,16.238355017830777,,1.0767945153519634,1.0344079392131802,YELLOW
1,pressure_growth,400000,pre_birth_1,16.892505400670807,2.8268700561523437,,15.599153887514007,16.238355017830777,,1.0829116452394276,1.0402842764628393,YELLOW
1,pressure_growth,500000,post_birth_1,16.398979646387694,2.7972191162109374,,15.599153887514007,16.238355017830777,,1.051273662958982,1.0098916810465433,YELLOW
1,pressure_growth,600000,post_birth_1,16.317017100550856,2.792208557128906,,15.599153887514007,16.238355017830777,,1.0460193686281567,1.0048442149856744,YELLOW
1,pressure_growth,700000,post_birth_1,16.091646605556885,2.77830029296875,,15.599153887514007,16.238355017830777,,1.0315717584167872,0.9909653156300132,YELLOW
1,pressure_growth,800000,post_birth_1,16.131092103365177,2.7807485961914065,,15.599153887514007,16.238355017830777,,1.0341004531198932,0.9933944716476627,YELLOW
1,pressure_growth,900000,post_birth_1,15.784528847315448,2.7590302734375,,15.599153887514007,16.238355017830777,,1.0118836547891115,0.9720522078734577,GREEN
1,pressure_growth,1000000,post_birth_2,15.449170272426297,2.7375552978515625,,15.599153887514007,16.238355017830777,,0.9903851442091509,0.9513999574133031,GREEN
1,pressure_growth,1100000,post_birth_2,15.335971875820876,2.730201171875,,15.599153887514007,16.238355017830777,,0.9831284431456383,0.9444289066830338,GREEN
1,pressure_growth,1200000,post_birth_2,15.21802051220689,2.722480285644531,,15.599153887514007,16.238355017830777,,0.9755670481838001,0.9371651559222905,GREEN
1,pressure_growth,1300000,post_birth_2,15.149547175304622,2.7179706420898437,,15.599153887514007,16.238355017830777,,0.9711774936351348,0.9329483903184422,GREEN
1,pressure_growth,1400000,post_birth_2,15.165508650213862,2.719023681640625,,15.599153887514007,16.238355017830777,,0.9722007206014395,0.9339313393235423,GREEN
1,pressure_growth,1500000,complete,14.754339330900281,2.6915372314453125,,15.599153887514007,16.238355017830777,,0.9458422833247425,0.9086104666820655,GREEN
