model,step,consumed_tokens,train_loss,stability_loss,learning_rate,grad_norm,training_elapsed_seconds,training_tokens_per_second,seconds_per_million_tokens,avg_recurrent_iterations,recurrent_iteration_fraction,validation_nll,validation_ppl,validation_tokens,parameters,peak_vram_bytes
minicells-2d-k4-stable,250,250000,5.287566184997559,0.11426784843206406,0.0002954100398908995,2.432558059692383,8.584990452000284,29120.591501851995,34.339961808001135,8.932,0.7443333333333334,5.170913477738698,176.0756051896945,49152,1173632,492533248
minicells-2d-k4-stable,500,500000,4.3450927734375,0.12475551664829254,0.00026837107640945905,2.4070091247558594,16.505460739999535,30293.004713785052,33.01092147999907,8.914,0.7428333333333333,4.428585310777028,83.8127639875914,49152,1173632,492533248
minicells-2d-k4-stable,1000,1000000,3.948488235473633,0.11460777372121811,0.00016238690182084986,1.7786701917648315,32.179504923999616,31075.68007530767,32.179504923999616,8.921,0.7434166666666666,4.009977892041206,55.145651392198545,49152,1173632,492533248
minicells-2d-k4-stable,2000,2000000,4.090043544769287,0.14856907725334167,0.0,2.1929192543029785,63.72304866599916,31385.817877027348,31.86152433299958,8.952,0.746,3.8388990660508475,46.47428115086365,49152,1173632,492533248
