arm,step,cell_id,certificate_rank,parameter_dtype,machine_epsilon,basis_orthogonality_error,gradient_analytic_norm,gradient_analytic_violation_norm,gradient_analytic_rho,gradient_safe_ideal_violation_norm,gradient_safe_ideal_rho,gradient_float_commit_violation_norm,gradient_float_commit_rho,optimizer_raw_update_norm,optimizer_raw_violation_norm,optimizer_raw_rho,matched_safe_update_norm,matched_safe_ideal_violation_norm,matched_safe_ideal_rho,matched_safe_float_commit_norm,matched_safe_float_commit_violation_norm,matched_safe_float_commit_rho,roundoff_bound_norm,machine_floor_envelope_norm,committed_update_norm,committed_violation_norm,committed_rho,committed_excess_factor,eligible_for_ratio
adamw_no_decay_grad_projection,2,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,4.069298229669233e-06,1.305251356573629e-12,3.207558853900282e-07,6.089322846891739e-22,1.4964061376713139e-16,9.777599663926217e-08,0.023977454623176245,0.011843601381249704,0.002209086718730091,0.18652153577436548,0.011635756509444078,1.8999786836136793e-18,1.6328793766624244e-16,0.01163575731486373,9.822161883063883e-08,8.44136021169578e-06,9.406942751026494e-06,9.406942751026494e-06,0.011843601381249704,0.002209086718730091,0.18652153577436548,234.83577791403414,True
adamw_no_decay_grad_projection,2,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,2.9893364592023186e-06,1.248582033803386e-12,4.176786557296935e-07,3.9619796785403972e-22,1.325370941883861e-16,8.995794829853222e-08,0.029986125778539784,0.011225931878749745,0.0018739429995018615,0.16692983885366017,0.011068418323362545,1.6055503079528833e-18,1.4505688717637147e-16,0.011068418503609137,8.996335252568171e-08,8.127931962126919e-06,9.523890009804142e-06,9.523890009804142e-06,0.011225931878749745,0.0018739429995018615,0.16692983885366017,196.76235210326615,True
adamw_no_decay_grad_projection,2,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,3.9358812728631305e-06,2.7404484760036755e-12,6.962731561285522e-07,5.73692872582651e-22,1.457596997496474e-16,1.1348596898544962e-07,0.028755874489308254,0.012508034893918907,0.002410941563548286,0.19275142610294646,0.012273479444910817,2.0653563184426738e-18,1.6827797917558507e-16,0.012273480882667527,1.1421572138597926e-07,9.305894756170878e-06,1.0835083769472472e-05,1.0835083769472472e-05,0.012508034893918907,0.002410941563548286,0.19275142610294646,222.51249873499293,True
adamw_no_decay_grad_projection,2,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,5.705040683687099e-06,2.1434738805140108e-12,3.757157922892689e-07,7.733084600818724e-22,1.3554828141596124e-16,9.035516264501438e-08,0.01582636615352124,0.012248972335096506,0.0023147274081959687,0.18897319259703688,0.012028273371174516,1.8356042813817033e-18,1.526074628284295e-16,0.012028273366192034,8.964125732740663e-08,7.452545731074091e-06,9.202815355723064e-06,9.202815355723064e-06,0.012248972335096506,0.0023147274081959687,0.18897319259703688,251.52383468787968,True
adamw_no_decay_grad_projection,2,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,4.2228012474891535e-06,1.1983446182521687e-12,2.8377954538227334e-07,6.138895239561227e-22,1.4537495088625392e-16,9.790533634403756e-08,0.023143675808137212,0.01189532164976236,0.0022427741656117772,0.18854254064299156,0.011681979335428118,1.909219062877207e-18,1.63432840279651e-16,0.011681979982632484,9.813599823633028e-08,8.400630576514288e-06,9.360819634321408e-06,9.360819634321408e-06,0.01189532164976236,0.0022427741656117772,0.18854254064299156,239.59164402534313,True
adamw_no_decay_grad_projection,2,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,2.1945979012697123e-06,1.293562830057931e-12,5.894304507033037e-07,2.9802709577957485e-22,1.3580031932373548e-16,9.906468555986201e-08,0.04479968909228551,0.011422347684488214,0.001992933823488526,0.17447672567303935,0.011247143699647863,1.6955754665779072e-18,1.50756095223625e-16,0.011247143979006634,9.937183940007103e-08,8.835295394595609e-06,1.006379303252028e-05,1.006379303252028e-05,0.011422347684488214,0.001992933823488526,0.17447672567303935,198.0300883621645,True
adamw_no_decay_grad_projection,3,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,4.848243254591781e-06,1.9009409314082113e-12,3.920886043842429e-07,6.930030282789463e-22,1.4293899705272728e-16,1.0154375209157059e-07,0.020916039546012923,0.015467360807644744,0.0024669580773532497,0.15949444174949068,0.015269360438421978,2.3632188053805034e-18,1.5476868300482216e-16,0.01526936169114802,1.0083423413775899e-07,6.603696747599789e-06,9.887872080142348e-06,9.887872080142348e-06,0.015467360807644744,0.0024669580773532497,0.15949444174949068,249.49332448460788,True
adamw_no_decay_grad_projection,3,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,7.053543175667847e-06,2.038317199009387e-12,2.8897777304898884e-07,1.0157737382446332e-21,1.4400900553763174e-16,1.0668535945282007e-07,0.015113452410140633,0.015380736451577292,0.00246960068301261,0.16056452763413373,0.015181176708652792,2.433919850851082e-18,1.6032484816963e-16,0.015181176074869119,1.063707921675988e-07,7.006755711349976e-06,1.0203660864365653e-05,1.0203660864365653e-05,0.015380736451577292,0.00246960068301261,0.16056452763413373,242.03084714793113,True
adamw_no_decay_grad_projection,3,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,5.095178307162435e-06,1.641067862156945e-12,3.2208251865298803e-07,7.54381615708622e-22,1.4805794228009759e-16,9.873990573121565e-08,0.019357284738178895,0.015244286200206491,0.0024185415010701747,0.15865232844010854,0.015051209876996841,2.3975650652150744e-18,1.5929384314010106e-16,0.015051210058340335,9.882994852695994e-08,6.5662460455925436e-06,9.410119666870092e-06,9.410119666870092e-06,0.015244286200206491,0.0024185415010701747,0.15865232844010854,257.01495694949097,True
adamw_no_decay_grad_projection,3,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,4.391923634006342e-06,1.996657230478986e-12,4.546202067401664e-07,5.696241597263293e-22,1.296981020607531e-16,8.972040270422102e-08,0.02039980622552758,0.014336358817394118,0.0020369132954298915,0.1420802395764907,0.014190918517417222,2.0162413725051447e-18,1.4207969484360797e-16,0.01419091863902803,9.092237394206275e-08,6.4070816171130016e-06,9.52684857646919e-06,9.52684857646919e-06,0.014336358817394118,0.0020369132954298915,0.1420802395764907,213.80766987951915,True
adamw_no_decay_grad_projection,3,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,5.716879405997156e-06,3.6798791070555406e-12,6.436866768949597e-07,8.3644824310616075e-22,1.4631203209024803e-16,1.1390489526468324e-07,0.019895795894328695,0.016903493636156713,0.002937379671509841,0.1737735248544574,0.016646317844285902,2.7392610144184883e-18,1.6455657281341536e-16,0.016646317345664973,1.12683456073352e-07,6.769272370185648e-06,1.0839060897593338e-05,1.0839060897593338e-05,0.016903493636156713,0.002937379671509841,0.1737735248544574,270.9994619701828,True
adamw_no_decay_grad_projection,3,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.0738922138567538e-05,3.87842898781238e-12,3.611562629626927e-07,1.4073671638992001e-21,1.3105292558597694e-16,9.076190627487345e-08,0.008449215187225719,0.016967921421022148,0.0029416123835648497,0.17336315454174508,0.016710992607707063,2.500060031734167e-18,1.4960571705244764e-16,0.016710992188842977,9.132756946962714e-08,5.4651195116111425e-06,9.207284993054048e-06,9.207284993054048e-06,0.016967921421022148,0.0029416123835648497,0.17336315454174508,319.487491240251,True
adamw_no_decay_grad_projection,3,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,6.4161876937294044e-06,1.777811221642734e-12,2.7708217192277657e-07,9.241662301443585e-22,1.4403665763200626e-16,9.747322201413985e-08,0.015180322545901882,0.01542252212762325,0.002476078799000029,0.1605495377805378,0.01522245783565096,2.4358778070317803e-18,1.6001869299496173e-16,0.015222457427676101,9.779212757289958e-08,6.4242010882620525e-06,9.364198940208208e-06,9.364198940208208e-06,0.01542252212762325,0.002476078799000029,0.1605495377805378,264.4197132942345,True
adamw_no_decay_grad_projection,3,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,3.2312876592249306e-06,1.9010494179886995e-12,5.88325651713934e-07,4.415055772055105e-22,1.3663456298765062e-16,9.917831904714202e-08,0.030589637426982157,0.014778872592717582,0.0021849028783528022,0.1478396179847597,0.01461647271142886,2.161833681314939e-18,1.4790392483848485e-16,0.014616473066206226,9.828365871047155e-08,6.72417061662479e-06,1.0066892818920435e-05,1.0066892818920435e-05,0.014778872592717582,0.0021849028783528022,0.1478396179847597,217.03845641888032,True
adamw_no_decay_grad_projection,4,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,6.2586229829811134e-06,2.533562095369436e-12,4.0481142613301294e-07,9.019171885675492e-22,1.4410792773748785e-16,1.013660137816215e-07,0.016182750208408116,0.018898107975770153,0.0027233885142320573,0.1441090567227046,0.018700845971891658,2.8724069713871567e-18,1.535977022485792e-16,0.018700846371127105,1.020602672241144e-07,5.457521290677455e-06,9.89111108484846e-06,9.89111108484846e-06,0.018898107975770153,0.0027233885142320573,0.1441090567227046,275.3369657736264,True
adamw_no_decay_grad_projection,4,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,8.788425017598055e-06,2.495247261645206e-12,2.839242818421607e-07,1.2648635758747293e-21,1.4392380584029578e-16,1.0669030502828577e-07,0.012131180076454496,0.019062752649624478,0.002761901926523184,0.1448847381743471,0.018861612771155934,2.9523562802876685e-18,1.565272448389223e-16,0.018861611979779674,1.0699517041668254e-07,5.672641899928023e-06,1.020702979105902e-05,1.020702979105902e-05,0.019062752649624478,0.002761901926523184,0.1448847381743471,270.58821058232905,True
adamw_no_decay_grad_projection,4,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,7.895889547092463e-06,2.5880848807841243e-12,3.2777622652246264e-07,1.1791085669023125e-21,1.493319479546879e-16,9.887457137637852e-08,0.01251460838333152,0.019224298409775534,0.00278653366681759,0.14494852334380334,0.019021274391370052,3.0048006558950246e-18,1.5797052258802922e-16,0.019021273635845312,9.800245713917024e-08,5.1522552598415935e-06,9.41379545305734e-06,9.41379545305734e-06,0.019224298409775534,0.00278653366681759,0.14494852334380334,296.00533394982585,True
adamw_no_decay_grad_projection,4,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,6.125761969848595e-06,2.763964561111844e-12,4.512033890177679e-07,8.007218537541803e-22,1.3071383734716883e-16,9.027556274762443e-08,0.014724933756774448,0.017553318969246196,0.0022272359023901315,0.12688403294512554,0.017411445289556026,2.4261737375038735e-18,1.3934361548717466e-16,0.017411445680693777,9.032371853460309e-08,5.187605911136728e-06,9.529893750571572e-06,9.529893750571572e-06,0.017553318969246196,0.0022272359023901315,0.12688403294512554,233.7104652668923,True
adamw_no_decay_grad_projection,4,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,6.895653158545572e-06,5.242244872086037e-12,7.602245576388197e-07,9.910901546449732e-22,1.4372679887720743e-16,1.138516607325763e-07,0.01649784244625038,0.02145171694294936,0.0035213399029370603,0.16415189107249692,0.02116072600570226,3.409440535827275e-18,1.611211512737569e-16,0.021160725648178082,1.1414451951946889e-07,5.394168490119649e-06,1.0843062307098731e-05,1.0843062307098731e-05,0.02145171694294936,0.0035213399029370603,0.16415189107249692,324.7551109829657,True
adamw_no_decay_grad_projection,4,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.0185736087443932e-05,4.294606080012192e-12,4.216294279709642e-07,1.3606204898365512e-21,1.3358096834198597e-16,9.044219346283034e-08,0.00887718010713377,0.02025230920597797,0.003218451480528847,0.15891775341741482,0.019994939315787427,2.959903447089778e-18,1.4803262967408577e-16,0.019994939300183777,9.002780628158175e-08,4.50252961161799e-06,9.210452623760956e-06,9.210452623760956e-06,0.02025230920597797,0.003218451480528847,0.15891775341741482,349.43467080281647,True
adamw_no_decay_grad_projection,4,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,8.916490992073934e-06,2.533713773723259e-12,2.8416041422298676e-07,1.2901444414381849e-21,1.4469194693126194e-16,9.847995232503124e-08,0.011039550568383672,0.01946165340650826,0.002842155226266975,0.14603873406339243,0.019253002544664503,3.050714394650515e-18,1.5845395478306556e-16,0.0192530023099865,9.840422630488343e-08,5.111110709930228e-06,9.36797603504213e-06,9.36797603504213e-06,0.01946165340650826,0.002842155226266975,0.14603873406339243,303.39053127756995,True
adamw_no_decay_grad_projection,4,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,4.213028919672597e-06,2.4431927670505974e-12,5.799135998431415e-07,5.632805617585667e-22,1.3369966655781586e-16,9.997211194155933e-08,0.02368352372737325,0.018355622019944444,0.002442531373032715,0.1330672079855841,0.018192385776220232,2.6366542987347883e-18,1.4493174953343566e-16,0.018192385508422105,9.918962868848301e-08,5.452260707786975e-06,1.0070171206053122e-05,1.0070171206053122e-05,0.018355622019944444,0.002442531373032715,0.1330672079855841,242.5511267936064,True
adamw_no_decay_grad_projection,5,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,9.651024941828382e-06,3.8955238028276645e-12,4.03638352020429e-07,1.3845308134977759e-21,1.4345945864228488e-16,1.0173224073306585e-07,0.010536192905054111,0.023086151027356897,0.003160992747969706,0.13692160049650356,0.02286872305366469,3.462333712170886e-18,1.5140039538045175e-16,0.022868724241736915,1.0160918248154468e-07,4.443150453320929e-06,9.895014684743336e-06,9.895014684743336e-06,0.023086151027356897,0.003160992747969706,0.13692160049650356,319.4530628482537,True
adamw_no_decay_grad_projection,5,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,1.1829406588814203e-05,3.52087873361053e-12,2.9763781531863534e-07,1.697942407357011e-21,1.435357213068192e-16,1.0657360280715802e-07,0.009007183466580101,0.023165026175689562,0.003159823210083349,0.13640490565900643,0.022948506596321274,3.571320003832172e-18,1.5562319878386629e-16,0.022948505933989484,1.0714979937702779e-07,4.669140539486107e-06,1.0210740152989632e-05,1.0210740152989632e-05,0.023165026175689562,0.003159823210083349,0.13640490565900643,309.46074062595505,True
adamw_no_decay_grad_projection,5,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,1.0536864133969554e-05,3.3700589817049537e-12,3.1983509883555373e-07,1.5605581676239482e-21,1.4810461137037733e-16,9.859197891060756e-08,0.009354231088941123,0.023312417654905562,0.003194396636903343,0.1370255408164908,0.023092523617891856,3.646246427927123e-18,1.5789726962115338e-16,0.023092522881864478,9.89238456000228e-08,4.283804160597447e-06,9.417504979833436e-06,9.417504979833436e-06,0.023312417654905562,0.003194396636903343,0.1370255408164908,339.1977645611865,True
adamw_no_decay_grad_projection,5,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,8.30686659840838e-06,3.741316261682601e-12,4.5038838861327666e-07,1.0825788786319458e-21,1.303233735376804e-16,9.002818810476339e-08,0.010834103719070749,0.020811306977632768,0.002436535811328085,0.11707750089635335,0.020668183068605288,2.8514996415122537e-18,1.3796566597301173e-16,0.020668182075288286,8.967582662631642e-08,4.338834750906151e-06,9.532946180986008e-06,9.532946180986008e-06,0.020811306977632768,0.002436535811328085,0.11707750089635335,255.59105916153092,True
adamw_no_decay_grad_projection,5,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,1.1560245571579538e-05,7.88819629740568e-12,6.823554264970405e-07,1.7262573016258943e-21,1.4932704421697057e-16,1.1532784204081748e-07,0.009974135136016977,0.02642822397933592,0.004239681691143166,0.1604224973444356,0.026085937243268287,4.209326753463391e-18,1.613638304120986e-16,0.02608593739428907,1.133046769611661e-07,4.3435156363586e-06,1.0847492923326406e-05,1.0847492923326406e-05,0.02642822397933592,0.004239681691143166,0.1604224973444356,390.84438414577534,True
adamw_no_decay_grad_projection,5,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.820963808429222e-05,6.2900858577743325e-12,3.454261874210565e-07,2.3699199051672612e-21,1.3014645838632642e-16,9.032446604655075e-08,0.004959856773028541,0.025219398035766387,0.003951082915289856,0.15666840698126075,0.024907970232094827,3.6425712466975956e-18,1.4624119158469243e-16,0.024907969941491716,9.070690618887896e-08,3.641682015914887e-06,9.215218205069794e-06,9.215218205069794e-06,0.025219398035766387,0.003951082915289856,0.15666840698126075,428.7563058589486,True
adamw_no_decay_grad_projection,5,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,1.107264676155955e-05,3.128196376501908e-12,2.825156842681858e-07,1.6278953189083212e-21,1.4701952965391105e-16,9.802897731547146e-08,0.008851085945215314,0.023357028014613673,0.003210100983341446,0.13743619185338984,0.023135384357131354,3.620201943767293e-18,1.5647900583295846e-16,0.023135384956662158,9.688482823763433e-08,4.187733569989074e-06,9.37162602953062e-06,9.37162602953062e-06,0.023357028014613673,0.003210100983341446,0.13743619185338984,342.53404619712774,True
adamw_no_decay_grad_projection,5,7,53,torch.float32,1.1920928955078125e-07,7.079248571757639e-06,5.790244211824439e-06,3.3405795007982026e-12,5.769324019142925e-07,7.694657488172629e-22,1.3289003376507695e-16,9.829394949244359e-08,0.01695951303013131,0.02199426045986261,0.0027120517958297845,0.12330725103392386,0.021826412170418946,3.14501055159328e-18,1.4409196193296817e-16,0.021826412794177314,1.0034683283875483e-07,4.597495419198001e-06,1.007350682240304e-05,1.007350682240304e-05,0.02199426045986261,0.0027120517958297845,0.12330725103392386,269.2261834576118,True
adamw_no_decay_grad_projection,6,0,58,torch.float32,1.1920928955078125e-07,4.814231254404896e-06,1.0167255675195099e-05,4.1793468737067966e-12,4.110594842129412e-07,1.4522861850751362e-21,1.428395460358472e-16,1.0221233435357609e-07,0.010049970131831546,0.026624035130524453,0.0034435363272723066,0.12933938489753166,0.026400403485442342,3.972172095447281e-18,1.5045876467901744e-16,0.026400403604313984,1.0092766579882378e-07,3.822959198333301e-06,9.8983846486793e-06,9.8983846486793e-06,0.026624035130524453,0.0034435363272723066,0.12933938489753166,347.88871613832094,True
adamw_no_decay_grad_projection,6,1,60,torch.float32,1.1920928955078125e-07,3.342961442244951e-06,1.2240892201951021e-05,3.4958086197147984e-12,2.855844624755062e-07,1.771252971437037e-21,1.4469966259116286e-16,1.0642119996476247e-07,0.00869132401116572,0.026908493965877196,0.003464522236459759,0.12875199336139503,0.026684529847548846,4.121952053745004e-18,1.544697274898262e-16,0.026684529124380702,1.0673322786627309e-07,3.99981679904386e-06,1.0214087955686167e-05,1.0214087955686167e-05,0.026908493965877196,0.003464522236459759,0.12875199336139503,339.1905622401719,True
adamw_no_decay_grad_projection,6,2,60,torch.float32,1.1920928955078125e-07,3.920330339574255e-06,1.029301821910268e-05,3.076156839325875e-12,2.988585829583858e-07,1.5112380721960624e-21,1.4682166494094438e-16,9.814302920134559e-08,0.009532057390631657,0.026689071078864184,0.0034580927651051085,0.12956961877341877,0.026464090943778745,4.145958305101005e-18,1.566635450999933e-16,0.026464090304531753,9.830134350964359e-08,3.7145181405616014e-06,9.420544908231819e-06,9.420544908231819e-06,0.026689071078864184,0.0034580927651051085,0.12956961877341877,367.07990873047834,True
adamw_no_decay_grad_projection,6,3,49,torch.float32,1.1920928955078125e-07,5.138758647397377e-06,9.756571561945301e-06,4.141171417925623e-12,4.244494484187375e-07,1.274769244043417e-21,1.3065749950686196e-16,9.02152341130337e-08,0.009242783513936167,0.023904913586907883,0.002613342505123765,0.10932239916378643,0.02376163577173185,3.2702837852138187e-18,1.3762873131421065e-16,0.023761636262835856,8.828705755349488e-08,3.7155293758780134e-06,9.535866147514845e-06,9.535866147514845e-06,0.023904913586907883,0.002613342505123765,0.10932239916378643,274.05402558055323,True
adamw_no_decay_grad_projection,6,4,60,torch.float32,1.1920928955078125e-07,8.425881056896194e-06,9.788843435793835e-06,7.146167063826055e-12,7.30031807199553e-07,1.426332870438872e-21,1.4571005040531456e-16,1.12448403316378e-07,0.011483372750004826,0.030569537467037746,0.004719753164299665,0.1543939998892309,0.030202989107316974,4.89056342793094e-18,1.619231596764756e-16,0.030202989288193607,1.1223042083936299e-07,3.7158712923569464e-06,1.0851210758140938e-05,1.0851210758140938e-05,0.030569537467037746,0.004719753164299665,0.1543939998892309,434.95175510794957,True
adamw_no_decay_grad_projection,6,5,53,torch.float32,1.1920928955078125e-07,5.678672305444112e-06,1.456356704654873e-05,6.25462550701447e-12,4.2947071188144735e-07,1.9633419993623458e-21,1.3481189004638797e-16,9.030441511277073e-08,0.006199911123734711,0.02893204937691662,0.004308103387652964,0.14890419035058663,0.028609504126245088,4.130832836619781e-18,1.4438673310769963e-16,0.028609503354227742,8.987569076731463e-08,3.141462808861844e-06,9.218854039184964e-06,9.218854039184964e-06,0.02893204937691662,0.004308103387652964,0.14890419035058663,467.31441558151,True
adamw_no_decay_grad_projection,6,6,60,torch.float32,1.1920928955078125e-07,3.095485046437789e-06,1.3104167444307382e-05,3.5930697016873297e-12,2.741929021403191e-07,1.905310783748053e-21,1.4539731668155814e-16,9.80078492976869e-08,0.0074775285505163025,0.0271737625503283,0.0035420253410021335,0.13034725443125433,0.026941926947145478,4.118843828206859e-18,1.5287859091471756e-16,0.026941926760859377,9.744567223211855e-08,3.61687837314165e-06,9.375246950089088e-06,9.375246950089088e-06,0.0271737625503283,0.0035420253410021335,0.13034725443125433,377.80608445396473,True
