replicate,arm,tokens,phase,ppl,nll,fixed4_ppl,clm01_start_ppl,textnca_frozen_ppl,ppl_vs_fixed4,ppl_vs_clm01,ppl_vs_textnca,health
0,fixed4,100000,pre_birth_1,16.975805484394485,2.8317891235351564,,15.599153887514007,16.238355017830777,,1.0882516838289793,1.045414111574352,YELLOW
0,fixed4,200000,pre_birth_1,16.803683940302374,2.82159814453125,,15.599153887514007,16.238355017830777,,1.0772176530518431,1.034814420663351,YELLOW
0,fixed4,300000,pre_birth_1,16.764232846302846,2.8192476196289062,,15.599153887514007,16.238355017830777,,1.0746885995990718,1.032384920017737,YELLOW
0,fixed4,400000,pre_birth_1,16.55599026430265,2.8067479858398436,,15.599153887514007,16.238355017830777,,1.061338992081777,1.019560801948417,YELLOW
0,fixed4,500000,post_birth_1,16.289221005744213,2.7905036010742186,,15.599153887514007,16.238355017830777,,1.0442374710324869,1.0031324594059916,YELLOW
0,fixed4,600000,post_birth_1,16.01443656257155,2.7734906005859377,,15.599153887514007,16.238355017830777,,1.0266221282290156,0.9862105210156232,GREEN
0,fixed4,700000,post_birth_1,16.239896267852483,2.787470947265625,,15.599153887514007,16.238355017830777,,1.0410754573587062,1.0000949141720337,YELLOW
0,fixed4,800000,post_birth_1,15.920703375655036,2.767620361328125,,15.599153887514007,16.238355017830777,,1.0206132646975428,0.9804381883616328,GREEN
0,fixed4,900000,post_birth_1,15.622350866727862,2.74870263671875,,15.599153887514007,16.238355017830777,,1.001487066502525,0.9620648673817944,GREEN
0,fixed4,1000000,post_birth_2,15.71882932746298,2.7548593139648436,,15.599153887514007,16.238355017830777,,1.0076719186702021,0.9680062611146681,GREEN
0,fixed4,1100000,post_birth_2,15.360623387377858,2.7318073120117186,,15.599153887514007,16.238355017830777,,0.9847087539583108,0.9459470106738576,GREEN
0,fixed4,1200000,post_birth_2,15.414957709513901,2.735338317871094,,15.599153887514007,16.238355017830777,,0.988191912245475,0.949293059092948,GREEN
0,fixed4,1300000,post_birth_2,15.106180170031864,2.7151039428710937,,15.599153887514007,16.238355017830777,,0.9683974066133977,0.9302777377046068,GREEN
0,fixed4,1400000,post_birth_2,14.912199352726745,2.7021796264648437,,15.599153887514007,16.238355017830777,,0.9559620643695862,0.9183318960788931,GREEN
0,fixed4,1500000,complete,14.893034429959057,2.700893615722656,,15.599153887514007,16.238355017830777,,0.9547334770432551,0.9171516704497179,GREEN
