run,task,receiver,source,mean_weight
r0-D,ROTATE_SWAP,5,1,0.0170418731868267
r0-D,ROTATE_SWAP,5,2,0.0174965783953666
r0-D,ROTATE_SWAP,5,3,0.0192100182175636
r0-D,ROTATE_SWAP,5,4,0.0759683549404144
r0-D,ROTATE_SWAP,5,5,0.0
r0-D,ROTATE_SWAP,5,6,0.0787576735019683
r0-D,ROTATE_SWAP,5,7,0.0187949314713478
r0-D,ROTATE_SWAP,6,0,0.023434018716216
r0-D,ROTATE_SWAP,6,1,0.0156656261533498
r0-D,ROTATE_SWAP,6,2,0.0213312339037656
r0-D,ROTATE_SWAP,6,3,0.0171058531850576
r0-D,ROTATE_SWAP,6,4,0.0209071561694145
r0-D,ROTATE_SWAP,6,5,0.077538751065731
r0-D,ROTATE_SWAP,6,6,0.0
r0-D,ROTATE_SWAP,6,7,0.0740173757076263
r0-D,ROTATE_SWAP,7,0,0.0379211157560348
r0-D,ROTATE_SWAP,7,1,0.0221855491399765
r0-D,ROTATE_SWAP,7,2,0.0237596109509468
r0-D,ROTATE_SWAP,7,3,0.0225340835750103
r0-D,ROTATE_SWAP,7,4,0.0217431243509054
r0-D,ROTATE_SWAP,7,5,0.0243907310068607
r0-D,ROTATE_SWAP,7,6,0.0974658131599426
r0-D,ROTATE_SWAP,7,7,0.0
r0-D,INC_SWAP,0,0,0.0
r0-D,INC_SWAP,0,1,0.0992138013243675
r0-D,INC_SWAP,0,2,0.0224672462791204
r0-D,INC_SWAP,0,3,0.0249646492302417
r0-D,INC_SWAP,0,4,0.0267298799008131
r0-D,INC_SWAP,0,5,0.0247857458889484
r0-D,INC_SWAP,0,6,0.0223848894238472
r0-D,INC_SWAP,0,7,0.0294537898153066
r0-D,INC_SWAP,1,0,0.0910550951957702
r0-D,INC_SWAP,1,1,0.0
r0-D,INC_SWAP,1,2,0.0696713998913765
r0-D,INC_SWAP,1,3,0.0171850081533193
r0-D,INC_SWAP,1,4,0.0194520000368356
r0-D,INC_SWAP,1,5,0.0179783422499895
r0-D,INC_SWAP,1,6,0.0167371369898319
r0-D,INC_SWAP,1,7,0.0179210379719734
r0-D,INC_SWAP,2,0,0.0208685584366321
r0-D,INC_SWAP,2,1,0.0705161616206169
r0-D,INC_SWAP,2,2,0.0
r0-D,INC_SWAP,2,3,0.0809092074632644
r0-D,INC_SWAP,2,4,0.0179503038525581
r0-D,INC_SWAP,2,5,0.018380457535386
r0-D,INC_SWAP,2,6,0.0222582444548606
r0-D,INC_SWAP,2,7,0.0191170945763587
r0-D,INC_SWAP,3,0,0.0223396271467208
r0-D,INC_SWAP,3,1,0.0167143698781728
r0-D,INC_SWAP,3,2,0.0777289792895317
r0-D,INC_SWAP,3,3,0.0
r0-D,INC_SWAP,3,4,0.0776069983839988
r0-D,INC_SWAP,3,5,0.0197922457009553
r0-D,INC_SWAP,3,6,0.0177866294980049
r0-D,INC_SWAP,3,7,0.0180311761796474
r0-D,INC_SWAP,4,0,0.0235619265586137
r0-D,INC_SWAP,4,1,0.0186618585139513
r0-D,INC_SWAP,4,2,0.0170286912471056
r0-D,INC_SWAP,4,3,0.0766085609793663
r0-D,INC_SWAP,4,4,0.0
r0-D,INC_SWAP,4,5,0.0764959976077079
r0-D,INC_SWAP,4,6,0.0205643493682146
r0-D,INC_SWAP,4,7,0.0170786082744598
r0-D,INC_SWAP,5,0,0.0219789557158947
r0-D,INC_SWAP,5,1,0.0173483211547136
r0-D,INC_SWAP,5,2,0.0175280347466468
r0-D,INC_SWAP,5,3,0.0196488462388515
r0-D,INC_SWAP,5,4,0.0769058540463447
r0-D,INC_SWAP,5,5,0.0
r0-D,INC_SWAP,5,6,0.077437050640583
r0-D,INC_SWAP,5,7,0.0191529337316751
r0-D,INC_SWAP,6,0,0.0200791377574205
r0-D,INC_SWAP,6,1,0.0163358841091394
r0-D,INC_SWAP,6,2,0.0214554723352193
r0-D,INC_SWAP,6,3,0.0178407486528158
r0-D,INC_SWAP,6,4,0.0209272876381874
r0-D,INC_SWAP,6,5,0.0783084034919738
r0-D,INC_SWAP,6,6,0.0
r0-D,INC_SWAP,6,7,0.0750530883669853
r0-D,INC_SWAP,7,0,0.0342945344746112
r0-D,INC_SWAP,7,1,0.0227744337171316
r0-D,INC_SWAP,7,2,0.0240039564669132
r0-D,INC_SWAP,7,3,0.0235223099589347
r0-D,INC_SWAP,7,4,0.0225748103111982
r0-D,INC_SWAP,7,5,0.0252089593559503
r0-D,INC_SWAP,7,6,0.0976209938526153
r0-D,INC_SWAP,7,7,0.0
r1-D,REVERSE,0,0,0.0
r1-D,REVERSE,0,1,0.0971982032060623
r1-D,REVERSE,0,2,0.0227924156934022
r1-D,REVERSE,0,3,0.0262700412422418
r1-D,REVERSE,0,4,0.0264429505914449
r1-D,REVERSE,0,5,0.0252479407936334
r1-D,REVERSE,0,6,0.0223355628550052
r1-D,REVERSE,0,7,0.0297129079699516
r1-D,REVERSE,1,0,0.0910692140460014
r1-D,REVERSE,1,1,0.0
r1-D,REVERSE,1,2,0.0765116885304451
r1-D,REVERSE,1,3,0.0190365966409444
r1-D,REVERSE,1,4,0.0174131318926811
r1-D,REVERSE,1,5,0.014952003955841
r1-D,REVERSE,1,6,0.0155519060790538
r1-D,REVERSE,1,7,0.0154655063524842
r1-D,REVERSE,2,0,0.0211596637964248
r1-D,REVERSE,2,1,0.075472243130207
r1-D,REVERSE,2,2,0.0
r1-D,REVERSE,2,3,0.0796134397387504
r1-D,REVERSE,2,4,0.0182032044976949
r1-D,REVERSE,2,5,0.0195373483002185
r1-D,REVERSE,2,6,0.0194667223840951
r1-D,REVERSE,2,7,0.0165473781526088
r1-D,REVERSE,3,0,0.0230199210345745
r1-D,REVERSE,3,1,0.0176625102758407
r1-D,REVERSE,3,2,0.0749736428260803
r1-D,REVERSE,3,3,0.0
r1-D,REVERSE,3,4,0.0819783955812454
r1-D,REVERSE,3,5,0.0168276280164718
r1-D,REVERSE,3,6,0.0192547757178545
r1-D,REVERSE,3,7,0.0162831358611583
r1-D,REVERSE,4,0,0.023577956482768
r1-D,REVERSE,4,1,0.0164724122732877
r1-D,REVERSE,4,2,0.0174587294459342
r1-D,REVERSE,4,3,0.0834298580884933
r1-D,REVERSE,4,4,0.0
r1-D,REVERSE,4,5,0.0760527849197387
r1-D,REVERSE,4,6,0.0179543960839509
r1-D,REVERSE,4,7,0.0150538738816976
r1-D,REVERSE,5,0,0.0218006540089845
r1-D,REVERSE,5,1,0.0138432504609227
r1-D,REVERSE,5,2,0.0182707421481609
r1-D,REVERSE,5,3,0.0166479926556348
r1-D,REVERSE,5,4,0.0741425603628158
r1-D,REVERSE,5,5,0.0
r1-D,REVERSE,5,6,0.0866466611623764
r1-D,REVERSE,5,7,0.0186481326818466
r1-D,REVERSE,6,0,0.0194859188050031
r1-D,REVERSE,6,1,0.0144446967169642
r1-D,REVERSE,6,2,0.0183384530246257
r1-D,REVERSE,6,3,0.0192485228180885
r1-D,REVERSE,6,4,0.017644990235567
r1-D,REVERSE,6,5,0.0871221125125885
r1-D,REVERSE,6,6,0.0
r1-D,REVERSE,6,7,0.0737152993679046
r1-D,REVERSE,7,0,0.0357549227774143
r1-D,REVERSE,7,1,0.0200240109115839
r1-D,REVERSE,7,2,0.0217241216450929
r1-D,REVERSE,7,3,0.0226694010198116
r1-D,REVERSE,7,4,0.0206202361732721
r1-D,REVERSE,7,5,0.0262007936835289
r1-D,REVERSE,7,6,0.1030065342783927
r1-D,REVERSE,7,7,0.0
r1-D,ROTATE,0,0,0.0
r1-D,ROTATE,0,1,0.09711804240942
r1-D,ROTATE,0,2,0.0225675161927938
r1-D,ROTATE,0,3,0.0262695215642452
r1-D,ROTATE,0,4,0.0266221165657043
r1-D,ROTATE,0,5,0.0252823159098625
r1-D,ROTATE,0,6,0.0221708472818136
r1-D,ROTATE,0,7,0.0299696400761604
r1-D,ROTATE,1,0,0.0907464027404785
r1-D,ROTATE,1,1,0.0
r1-D,ROTATE,1,2,0.0767607241868972
r1-D,ROTATE,1,3,0.0190874766558408
r1-D,ROTATE,1,4,0.0174049157649278
r1-D,ROTATE,1,5,0.0149470902979373
r1-D,ROTATE,1,6,0.0155612900853157
r1-D,ROTATE,1,7,0.0154921142384409
r1-D,ROTATE,2,0,0.0208591669797897
r1-D,ROTATE,2,1,0.075595386326313
r1-D,ROTATE,2,2,0.0
r1-D,ROTATE,2,3,0.0797390639781951
r1-D,ROTATE,2,4,0.018189962953329
r1-D,ROTATE,2,5,0.0195647962391376
r1-D,ROTATE,2,6,0.0194907095283269
r1-D,ROTATE,2,7,0.0165609158575534
r1-D,ROTATE,3,0,0.0228836443275213
r1-D,ROTATE,3,1,0.0176613796502351
r1-D,ROTATE,3,2,0.0750048458576202
r1-D,ROTATE,3,3,0.0
r1-D,ROTATE,3,4,0.0820744261145591
r1-D,ROTATE,3,5,0.0168204642832279
r1-D,ROTATE,3,6,0.0192795842885971
r1-D,ROTATE,3,7,0.016275692731142
r1-D,ROTATE,4,0,0.0236134864389896
r1-D,ROTATE,4,1,0.0164140947163105
r1-D,ROTATE,4,2,0.0174204092472791
r1-D,ROTATE,4,3,0.0835026651620864
r1-D,ROTATE,4,4,0.0
r1-D,ROTATE,4,5,0.0760950595140457
r1-D,ROTATE,4,6,0.0179326683282852
r1-D,ROTATE,4,7,0.0150216212496161
r1-D,ROTATE,5,0,0.0217018444091081
r1-D,ROTATE,5,1,0.0137871420010924
r1-D,ROTATE,5,2,0.0182589534670114
r1-D,ROTATE,5,3,0.0166254807263612
r1-D,ROTATE,5,4,0.0741331428289413
r1-D,ROTATE,5,5,0.0
r1-D,ROTATE,5,6,0.0868342593312263
r1-D,ROTATE,5,7,0.01865915954113
r1-D,ROTATE,6,0,0.0192194301635026
r1-D,ROTATE,6,1,0.0144034074619412
r1-D,ROTATE,6,2,0.0183282513171434
r1-D,ROTATE,6,3,0.0192615706473588
r1-D,ROTATE,6,4,0.0176176745444536
r1-D,ROTATE,6,5,0.0873331427574157
r1-D,ROTATE,6,6,0.0
r1-D,ROTATE,6,7,0.0738365203142166
r1-D,ROTATE,7,0,0.0358157530426979
r1-D,ROTATE,7,1,0.0199773386120796
r1-D,ROTATE,7,2,0.0216897465288639
r1-D,ROTATE,7,3,0.0226326510310173
r1-D,ROTATE,7,4,0.0205572508275508
r1-D,ROTATE,7,5,0.0262090805917978
r1-D,ROTATE,7,6,0.1031182035803794
r1-D,ROTATE,7,7,0.0
r1-D,INC,0,0,0.0
r1-D,INC,0,1,0.0921597480773925
r1-D,INC,0,2,0.0227411836385726
r1-D,INC,0,3,0.0264581777155399
r1-D,INC,0,4,0.0262504741549491
r1-D,INC,0,5,0.0268776156008243
r1-D,INC,0,6,0.0232674814760684
r1-D,INC,0,7,0.0322453342378139
r1-D,INC,1,0,0.084635704755783
r1-D,INC,1,1,0.0
r1-D,INC,1,2,0.080158919095993
r1-D,INC,1,3,0.0199382677674293
r1-D,INC,1,4,0.0181306544691324
r1-D,INC,1,5,0.0153243131935596
r1-D,INC,1,6,0.0159913133829832
r1-D,INC,1,7,0.0158208161592483
r1-D,INC,2,0,0.019525047391653
r1-D,INC,2,1,0.0745005533099174
r1-D,INC,2,2,0.0
r1-D,INC,2,3,0.0814506039023399
r1-D,INC,2,4,0.0181902199983596
r1-D,INC,2,5,0.0201573427766561
r1-D,INC,2,6,0.0197168923914432
r1-D,INC,2,7,0.0164593420922756
r1-D,INC,3,0,0.0211342386901378
r1-D,INC,3,1,0.0172253996133804
r1-D,INC,3,2,0.075789175927639
r1-D,INC,3,3,0.0
r1-D,INC,3,4,0.0831714570522308
r1-D,INC,3,5,0.0167808607220649
r1-D,INC,3,6,0.0197337418794631
r1-D,INC,3,7,0.0161651223897933
r1-D,INC,4,0,0.021585538983345
r1-D,INC,4,1,0.01614361256361
r1-D,INC,4,2,0.0174321606755256
r1-D,INC,4,3,0.0856272205710411
r1-D,INC,4,4,0.0
r1-D,INC,4,5,0.0765861570835113
r1-D,INC,4,6,0.0181232057511806
r1-D,INC,4,7,0.0145020941272377
r1-D,INC,5,0,0.0211633034050464
r1-D,INC,5,1,0.0131470952183008
r1-D,INC,5,2,0.0185943692922592
r1-D,INC,5,3,0.016572780907154
r1-D,INC,5,4,0.073669858276844
r1-D,INC,5,5,0.0
r1-D,INC,5,6,0.0883720591664314
r1-D,INC,5,7,0.01848054677248
r1-D,INC,6,0,0.0183621682226657
r1-D,INC,6,1,0.013685124926269
r1-D,INC,6,2,0.0181778836995363
r1-D,INC,6,3,0.0195437259972095
r1-D,INC,6,4,0.0174381118267774
r1-D,INC,6,5,0.0882618725299835
r1-D,INC,6,6,0.0
r1-D,INC,6,7,0.074531152844429
r1-D,INC,7,0,0.0355194360017776
r1-D,INC,7,1,0.0191387385129928
r1-D,INC,7,2,0.0214220993220806
r1-D,INC,7,3,0.0225782133638858
r1-D,INC,7,4,0.0196839515119791
r1-D,INC,7,5,0.0260966569185256
r1-D,INC,7,6,0.1055609062314033
r1-D,INC,7,7,0.0
r1-D,SWAP,0,0,0.0
r1-D,SWAP,0,1,0.096816100180149
r1-D,SWAP,0,2,0.022607946768403
r1-D,SWAP,0,3,0.0261840932071208
r1-D,SWAP,0,4,0.0267490670084953
r1-D,SWAP,0,5,0.0257431082427501
r1-D,SWAP,0,6,0.0219372287392616
r1-D,SWAP,0,7,0.0299624782055616
r1-D,SWAP,1,0,0.0904487818479538
r1-D,SWAP,1,1,0.0
r1-D,SWAP,1,2,0.0768547132611274
r1-D,SWAP,1,3,0.0191145166754722
r1-D,SWAP,1,4,0.0174428597092628
r1-D,SWAP,1,5,0.014990066178143
r1-D,SWAP,1,6,0.0155995320528745
r1-D,SWAP,1,7,0.0155495582148432
r1-D,SWAP,2,0,0.0208556167781353
r1-D,SWAP,2,1,0.0755529776215553
r1-D,SWAP,2,2,0.0
r1-D,SWAP,2,3,0.0797400549054145
r1-D,SWAP,2,4,0.018203979358077
r1-D,SWAP,2,5,0.0195649452507495
r1-D,SWAP,2,6,0.0195049401372671
r1-D,SWAP,2,7,0.0165774971246719
r1-D,SWAP,3,0,0.0228080153465271
r1-D,SWAP,3,1,0.0176743976771831
r1-D,SWAP,3,2,0.0750897377729415
r1-D,SWAP,3,3,0.0
r1-D,SWAP,3,4,0.0820279419422149
r1-D,SWAP,3,5,0.0168331172317266
r1-D,SWAP,3,6,0.0192869920283556
r1-D,SWAP,3,7,0.0162798222154378
r1-D,SWAP,4,0,0.0236854441463947
r1-D,SWAP,4,1,0.0164304859936237
r1-D,SWAP,4,2,0.017445059493184
r1-D,SWAP,4,3,0.083413265645504
r1-D,SWAP,4,4,0.0
r1-D,SWAP,4,5,0.076037548482418
r1-D,SWAP,4,6,0.017949067056179
r1-D,SWAP,4,7,0.015039138495922
r1-D,SWAP,5,0,0.0220346022397279
r1-D,SWAP,5,1,0.0137971211224794
r1-D,SWAP,5,2,0.0182531289756298
r1-D,SWAP,5,3,0.0166131909936666
r1-D,SWAP,5,4,0.0740083009004592
r1-D,SWAP,5,5,0.0
r1-D,SWAP,5,6,0.086652785539627
r1-D,SWAP,5,7,0.0186408832669258
r1-D,SWAP,6,0,0.0190142523497343
r1-D,SWAP,6,1,0.0144389988854527
r1-D,SWAP,6,2,0.018374428153038
r1-D,SWAP,6,3,0.0192811079323291
r1-D,SWAP,6,4,0.0176541302353143
r1-D,SWAP,6,5,0.0873312354087829
r1-D,SWAP,6,6,0.0
r1-D,SWAP,6,7,0.0739058479666709
r1-D,SWAP,7,0,0.035741277039051
r1-D,SWAP,7,1,0.0200268886983394
r1-D,SWAP,7,2,0.0217252131551504
r1-D,SWAP,7,3,0.0226251427084207
r1-D,SWAP,7,4,0.0205804463475942
r1-D,SWAP,7,5,0.0262052156031131
r1-D,SWAP,7,6,0.1030958667397499
r1-D,SWAP,7,7,0.0
r1-D,REVERSE_ROTATE,0,0,0.0
r1-D,REVERSE_ROTATE,0,1,0.0969836935400962
r1-D,REVERSE_ROTATE,0,2,0.0226890817284584
r1-D,REVERSE_ROTATE,0,3,0.0263567306101322
r1-D,REVERSE_ROTATE,0,4,0.0265039466321468
r1-D,REVERSE_ROTATE,0,5,0.0253277365118265
r1-D,REVERSE_ROTATE,0,6,0.0220146104693412
r1-D,REVERSE_ROTATE,0,7,0.0301242209970951
r1-D,REVERSE_ROTATE,1,0,0.0908643528819084
r1-D,REVERSE_ROTATE,1,1,0.0
r1-D,REVERSE_ROTATE,1,2,0.0766480788588523
r1-D,REVERSE_ROTATE,1,3,0.0190977863967418
r1-D,REVERSE_ROTATE,1,4,0.0174106881022453
r1-D,REVERSE_ROTATE,1,5,0.0149412462487816
r1-D,REVERSE_ROTATE,1,6,0.0155466459691524
r1-D,REVERSE_ROTATE,1,7,0.0154911996796727
r1-D,REVERSE_ROTATE,2,0,0.0210549645125865
r1-D,REVERSE_ROTATE,2,1,0.0755093991756439
r1-D,REVERSE_ROTATE,2,2,0.0
r1-D,REVERSE_ROTATE,2,3,0.0796829536557197
r1-D,REVERSE_ROTATE,2,4,0.0181949585676193
r1-D,REVERSE_ROTATE,2,5,0.0195417068898677
r1-D,REVERSE_ROTATE,2,6,0.0194713585078716
r1-D,REVERSE_ROTATE,2,7,0.0165446624159812
r1-D,REVERSE_ROTATE,3,0,0.0230298526585102
r1-D,REVERSE_ROTATE,3,1,0.0176686830818653
r1-D,REVERSE_ROTATE,3,2,0.074923999607563
r1-D,REVERSE_ROTATE,3,3,0.0
r1-D,REVERSE_ROTATE,3,4,0.0820784345269203
r1-D,REVERSE_ROTATE,3,5,0.0167896673083305
r1-D,REVERSE_ROTATE,3,6,0.0192588325589895
r1-D,REVERSE_ROTATE,3,7,0.0162505563348531
r1-D,REVERSE_ROTATE,4,0,0.0235782545059919
r1-D,REVERSE_ROTATE,4,1,0.0164277702569961
r1-D,REVERSE_ROTATE,4,2,0.017429256811738
r1-D,REVERSE_ROTATE,4,3,0.0835666581988334
r1-D,REVERSE_ROTATE,4,4,0.0
r1-D,REVERSE_ROTATE,4,5,0.0760406553745269
r1-D,REVERSE_ROTATE,4,6,0.0179372243583202
r1-D,REVERSE_ROTATE,4,7,0.0150201804935932
r1-D,REVERSE_ROTATE,5,0,0.0218148827552795
r1-D,REVERSE_ROTATE,5,1,0.0137916970998048
r1-D,REVERSE_ROTATE,5,2,0.0182444415986537
r1-D,REVERSE_ROTATE,5,3,0.0166068952530622
r1-D,REVERSE_ROTATE,5,4,0.0740905925631523
r1-D,REVERSE_ROTATE,5,5,0.0
r1-D,REVERSE_ROTATE,5,6,0.0868007093667984
r1-D,REVERSE_ROTATE,5,7,0.0186507850885391
r1-D,REVERSE_ROTATE,6,0,0.0191831924021244
r1-D,REVERSE_ROTATE,6,1,0.0144106121733784
r1-D,REVERSE_ROTATE,6,2,0.0183307249099016
r1-D,REVERSE_ROTATE,6,3,0.0192701462656259
r1-D,REVERSE_ROTATE,6,4,0.0176366474479436
r1-D,REVERSE_ROTATE,6,5,0.0873628929257392
r1-D,REVERSE_ROTATE,6,6,0.0
r1-D,REVERSE_ROTATE,6,7,0.0738058090209961
r1-D,REVERSE_ROTATE,7,0,0.0361282527446746
r1-D,REVERSE_ROTATE,7,1,0.0199784934520721
r1-D,REVERSE_ROTATE,7,2,0.0216605011373758
r1-D,REVERSE_ROTATE,7,3,0.0225946120917797
r1-D,REVERSE_ROTATE,7,4,0.0205386634916067
r1-D,REVERSE_ROTATE,7,5,0.0261741280555725
r1-D,REVERSE_ROTATE,7,6,0.1029253900051117
r1-D,REVERSE_ROTATE,7,7,0.0
r1-D,REVERSE_INC,0,0,0.0
r1-D,REVERSE_INC,0,1,0.0930506512522697
r1-D,REVERSE_INC,0,2,0.0230314582586288
r1-D,REVERSE_INC,0,3,0.0261543560773134
r1-D,REVERSE_INC,0,4,0.0259566791355609
r1-D,REVERSE_INC,0,5,0.0266989357769489
r1-D,REVERSE_INC,0,6,0.023029550909996
r1-D,REVERSE_INC,0,7,0.0320783630013465
r1-D,REVERSE_INC,1,0,0.0846251845359802
r1-D,REVERSE_INC,1,1,0.0
r1-D,REVERSE_INC,1,2,0.0801976025104522
r1-D,REVERSE_INC,1,3,0.0199579671025276
r1-D,REVERSE_INC,1,4,0.0181371439248323
r1-D,REVERSE_INC,1,5,0.015305632725358
r1-D,REVERSE_INC,1,6,0.0159876849502325
r1-D,REVERSE_INC,1,7,0.0157887991517782
r1-D,REVERSE_INC,2,0,0.0195552222430706
r1-D,REVERSE_INC,2,1,0.0745243206620216
r1-D,REVERSE_INC,2,2,0.0
r1-D,REVERSE_INC,2,3,0.0814681500196456
r1-D,REVERSE_INC,2,4,0.0181932393461465
r1-D,REVERSE_INC,2,5,0.0201315991580486
r1-D,REVERSE_INC,2,6,0.0197128057479858
r1-D,REVERSE_INC,2,7,0.0164146516472101
r1-D,REVERSE_INC,3,0,0.0207219049334526
r1-D,REVERSE_INC,3,1,0.0172878857702016
r1-D,REVERSE_INC,3,2,0.0759816318750381
r1-D,REVERSE_INC,3,3,0.0
r1-D,REVERSE_INC,3,4,0.0832835212349891
r1-D,REVERSE_INC,3,5,0.016793331131339
r1-D,REVERSE_INC,3,6,0.0197709929198026
r1-D,REVERSE_INC,3,7,0.0161607861518859
r1-D,REVERSE_INC,4,0,0.0211899988353252
r1-D,REVERSE_INC,4,1,0.0162056609988212
r1-D,REVERSE_INC,4,2,0.0174943674355745
r1-D,REVERSE_INC,4,3,0.0858393460512161
r1-D,REVERSE_INC,4,4,0.0
r1-D,REVERSE_INC,4,5,0.0765874534845352
r1-D,REVERSE_INC,4,6,0.0181754510849714
r1-D,REVERSE_INC,4,7,0.0145077146589756
r1-D,REVERSE_INC,5,0,0.0208987146615982
r1-D,REVERSE_INC,5,1,0.013185666874051
r1-D,REVERSE_INC,5,2,0.0186386723071336
r1-D,REVERSE_INC,5,3,0.0166119579225778
r1-D,REVERSE_INC,5,4,0.0737086832523346
r1-D,REVERSE_INC,5,5,0.0
r1-D,REVERSE_INC,5,6,0.0884946659207344
r1-D,REVERSE_INC,5,7,0.0184616260230541
r1-D,REVERSE_INC,6,0,0.0180465020239353
r1-D,REVERSE_INC,6,1,0.0137320253998041
r1-D,REVERSE_INC,6,2,0.0182345919311046
r1-D,REVERSE_INC,6,3,0.0196018386632204
r1-D,REVERSE_INC,6,4,0.0174879785627126
r1-D,REVERSE_INC,6,5,0.0883472934365272
r1-D,REVERSE_INC,6,6,0.0
r1-D,REVERSE_INC,6,7,0.0745497718453407
r1-D,REVERSE_INC,7,0,0.0351869352161884
r1-D,REVERSE_INC,7,1,0.0191960223019123
r1-D,REVERSE_INC,7,2,0.0214644446969032
r1-D,REVERSE_INC,7,3,0.0226282142102718
r1-D,REVERSE_INC,7,4,0.0197141878306865
r1-D,REVERSE_INC,7,5,0.0260886866599321
r1-D,REVERSE_INC,7,6,0.1057215332984924
r1-D,REVERSE_INC,7,7,0.0
r1-D,REVERSE_SWAP,0,0,0.0
r1-D,REVERSE_SWAP,0,1,0.0957895219326019
r1-D,REVERSE_SWAP,0,2,0.0229470636695623
r1-D,REVERSE_SWAP,0,3,0.0261031035333871
r1-D,REVERSE_SWAP,0,4,0.0266410000622272
r1-D,REVERSE_SWAP,0,5,0.0260725524276494
r1-D,REVERSE_SWAP,0,6,0.0224718395620584
r1-D,REVERSE_SWAP,0,7,0.0299749262630939
r1-D,REVERSE_SWAP,1,0,0.0902696922421455
r1-D,REVERSE_SWAP,1,1,0.0
r1-D,REVERSE_SWAP,1,2,0.0768322646617889
r1-D,REVERSE_SWAP,1,3,0.0191709287464618
r1-D,REVERSE_SWAP,1,4,0.0175226405262947
r1-D,REVERSE_SWAP,1,5,0.0150304166600108
r1-D,REVERSE_SWAP,1,6,0.0156362988054752
r1-D,REVERSE_SWAP,1,7,0.0155377630144357
r1-D,REVERSE_SWAP,2,0,0.0213409215211868
r1-D,REVERSE_SWAP,2,1,0.07540974766016
r1-D,REVERSE_SWAP,2,2,0.0
r1-D,REVERSE_SWAP,2,3,0.0795567482709884
r1-D,REVERSE_SWAP,2,4,0.0181896928697824
r1-D,REVERSE_SWAP,2,5,0.0195160787552595
r1-D,REVERSE_SWAP,2,6,0.0194405037909746
r1-D,REVERSE_SWAP,2,7,0.0165463108569383
r1-D,REVERSE_SWAP,3,0,0.0229042712599039
r1-D,REVERSE_SWAP,3,1,0.0177180711179971
r1-D,REVERSE_SWAP,3,2,0.0750065818428993
r1-D,REVERSE_SWAP,3,3,0.0
r1-D,REVERSE_SWAP,3,4,0.0820110514760017
r1-D,REVERSE_SWAP,3,5,0.0168145764619112
r1-D,REVERSE_SWAP,3,6,0.0192589983344078
r1-D,REVERSE_SWAP,3,7,0.0162864811718463
r1-D,REVERSE_SWAP,4,0,0.0237833317369222
r1-D,REVERSE_SWAP,4,1,0.0165013130754232
r1-D,REVERSE_SWAP,4,2,0.0174540281295776
r1-D,REVERSE_SWAP,4,3,0.083413153886795
r1-D,REVERSE_SWAP,4,4,0.0
r1-D,REVERSE_SWAP,4,5,0.0758595019578933
r1-D,REVERSE_SWAP,4,6,0.0179459825158119
r1-D,REVERSE_SWAP,4,7,0.0150426933541893
r1-D,REVERSE_SWAP,5,0,0.022546537220478
r1-D,REVERSE_SWAP,5,1,0.0138319348916411
r1-D,REVERSE_SWAP,5,2,0.0182353984564542
r1-D,REVERSE_SWAP,5,3,0.0166000612080097
r1-D,REVERSE_SWAP,5,4,0.0738496482372284
r1-D,REVERSE_SWAP,5,5,0.0
r1-D,REVERSE_SWAP,5,6,0.0863362252712249
r1-D,REVERSE_SWAP,5,7,0.0186002198606729
r1-D,REVERSE_SWAP,6,0,0.019669309258461
r1-D,REVERSE_SWAP,6,1,0.0144637878984212
r1-D,REVERSE_SWAP,6,2,0.018329732120037
r1-D,REVERSE_SWAP,6,3,0.0192474871873855
r1-D,REVERSE_SWAP,6,4,0.0176426768302917
r1-D,REVERSE_SWAP,6,5,0.0869574844837188
r1-D,REVERSE_SWAP,6,6,0.0
r1-D,REVERSE_SWAP,6,7,0.0736895278096199
r1-D,REVERSE_SWAP,7,0,0.0360832698643207
r1-D,REVERSE_SWAP,7,1,0.0200087931007146
r1-D,REVERSE_SWAP,7,2,0.0217119306325912
r1-D,REVERSE_SWAP,7,3,0.02263461984694
r1-D,REVERSE_SWAP,7,4,0.0205817632377147
r1-D,REVERSE_SWAP,7,5,0.0261371973901987
r1-D,REVERSE_SWAP,7,6,0.1028424277901649
r1-D,REVERSE_SWAP,7,7,0.0
r1-D,ROTATE_INC,0,0,0.0
r1-D,ROTATE_INC,0,1,0.0937574878334999
r1-D,ROTATE_INC,0,2,0.022731140255928
r1-D,ROTATE_INC,0,3,0.0265701338648796
r1-D,ROTATE_INC,0,4,0.0261189918965101
r1-D,ROTATE_INC,0,5,0.0261416174471378
r1-D,ROTATE_INC,0,6,0.023005187511444
r1-D,ROTATE_INC,0,7,0.0316754430532455
r1-D,ROTATE_INC,1,0,0.0857887491583824
r1-D,ROTATE_INC,1,1,0.0
r1-D,ROTATE_INC,1,2,0.0798106789588928
r1-D,ROTATE_INC,1,3,0.0198307856917381
r1-D,ROTATE_INC,1,4,0.0179342608898878
r1-D,ROTATE_INC,1,5,0.0151454713195562
r1-D,ROTATE_INC,1,6,0.0158417746424675
r1-D,ROTATE_INC,1,7,0.0156482718884944
r1-D,ROTATE_INC,2,0,0.0195462629199028
r1-D,ROTATE_INC,2,1,0.0746325030922889
r1-D,ROTATE_INC,2,2,0.0
r1-D,ROTATE_INC,2,3,0.0814979523420333
r1-D,ROTATE_INC,2,4,0.0181124955415725
r1-D,ROTATE_INC,2,5,0.0201191194355487
r1-D,ROTATE_INC,2,6,0.0197044685482978
r1-D,ROTATE_INC,2,7,0.0163872186094522
